Distance from Center (cmd=annotatePeaks.pl /public/workspace/3200115955bit/GP_practical_5/result/PeakCalling/Oct_chr19_macs2/Oct4_chr19_peaks.narrowPeak mm10 -size 5000 -hist 25 -d TagDir/Oct4_chr19_td/ TagDir/H3K4me1_chr19_td/ TagDir/H3K4me3_chr19_td/)	TagDir/Oct4_chr19_td/ Coverage	TagDir/Oct4_chr19_td/ + Tags	TagDir/Oct4_chr19_td/ - Tags	TagDir/H3K4me1_chr19_td/ Coverage	TagDir/H3K4me1_chr19_td/ + Tags	TagDir/H3K4me1_chr19_td/ - Tags	TagDir/H3K4me3_chr19_td/ Coverage	TagDir/H3K4me3_chr19_td/ + Tags	TagDir/H3K4me3_chr19_td/ - Tags
-2250	23.185628742515	0.0948869565217391	0.0948869565217391	54.9675431745205	0.26328115942029	0.270333333333334	42.0991436100132	0.204704347826087	0.204704347826087
-2225	23.5521999479302	0.125495652173913	0.0826434782608696	55.6361624576932	0.267982608695653	0.232721739130435	41.8362977602108	0.166539130434783	0.187356521739131
-2200	24.3769851601145	0.12855652173913	0.104069565217391	56.5511151609823	0.237423188405797	0.220968115942029	40.8725296442688	0.204704347826087	0.187356521739131
-2175	25.4766987763603	0.12855652173913	0.107130434782609	57.993925193092	0.275034782608696	0.225669565217392	40.828722002635	0.187356521739131	0.187356521739131
-2150	25.614162978391	0.0887652173913044	0.113252173913043	57.7827822615638	0.228020289855073	0.246826086956522	40.6096837944664	0.208173913043479	0.222052173913044
-2125	24.8351991668836	0.0887652173913044	0.101008695652174	58.6625444762648	0.228020289855073	0.26328115942029	40.3906455862978	0.187356521739131	0.163069565217392
-2100	25.0643061702681	0.0979478260869565	0.101008695652174	59.683068645318	0.270333333333334	0.225669565217392	41.00395256917	0.173478260869565	0.145721739130435
-2075	25.7974485810987	0.122434782608696	0.0979478260869565	61.0554977002516	0.244475362318841	0.230371014492754	41.7486824769434	0.190826086956522	0.201234782608696
-2050	25.8890913824525	0.116313043478261	0.137739130434783	62.1464028464809	0.272684057971015	0.307944927536232	41.6172595520422	0.197765217391305	0.201234782608696
-2025	24.9268419682374	0.0887652173913044	0.107130434782609	62.8150221296537	0.305594202898551	0.286788405797102	40.1277997364954	0.152660869565218	0.208173913043479
-2000	24.4686279614684	0.104069565217391	0.134678260869565	61.5833550290722	0.26328115942029	0.28208695652174	39.383069828722	0.170008695652174	0.149191304347826
-1975	24.1020567560531	0.110191304347826	0.12855652173913	62.6742601753015	0.307944927536232	0.244475362318841	38.901185770751	0.156130434782609	0.170008695652174
-1950	24.3769851601145	0.119373913043478	0.0918260869565217	64.820879979172	0.300892753623189	0.298542028985508	39.2954545454546	0.180417391304348	0.145721739130435
-1925	24.6060921634991	0.110191304347826	0.110191304347826	66.5804044085741	0.322049275362319	0.277385507246377	39.6021080368906	0.180417391304348	0.170008695652174
-1900	23.8729497526686	0.0765217391304348	0.101008695652174	66.8971188058665	0.296191304347827	0.326750724637681	39.6021080368906	0.180417391304348	0.21164347826087
-1875	23.6896641499609	0.0948869565217391	0.101008695652174	66.8619283172784	0.291489855072464	0.289139130434783	39.5144927536232	0.201234782608696	0.176947826086957
-1850	23.0481645404842	0.0887652173913044	0.104069565217391	67.389785646099	0.314997101449276	0.260930434782609	39.9087615283267	0.180417391304348	0.173478260869565
-1825	23.185628742515	0.122434782608696	0.110191304347826	67.7768810205675	0.284437681159421	0.256228985507247	40.6096837944664	0.225521739130435	0.124904347826087
-1800	22.9107003384535	0.101008695652174	0.104069565217391	69.1845005640891	0.3244	0.291489855072464	42.6248353096179	0.218582608695653	0.170008695652174
-1775	22.681593335069	0.104069565217391	0.119373913043478	69.0085481211489	0.279736231884058	0.307944927536232	42.7124505928854	0.163069565217392	0.149191304347826
-1750	22.3608435303306	0.0918260869565217	0.0918260869565217	68.9381671439728	0.298542028985508	0.317347826086957	43.3695652173913	0.187356521739131	0.201234782608696
-1725	22.681593335069	0.0979478260869565	0.0918260869565217	68.3399288379761	0.343205797101449	0.284437681159421	42.7562582345191	0.1596	0.204704347826087
-1700	22.8648789377766	0.101008695652174	0.0887652173913044	67.5657380890392	0.237423188405797	0.275034782608696	42.8438735177866	0.166539130434783	0.170008695652174
-1675	23.3230929445457	0.107130434782609	0.101008695652174	66.6155948971621	0.272684057971015	0.253878260869566	43.4571805006588	0.180417391304348	0.194295652173913
-1650	22.9565217391304	0.0765217391304348	0.0765217391304348	66.0525470797535	0.230371014492754	0.34555652173913	42.9752964426877	0.173478260869565	0.197765217391305
-1625	24.14787815673	0.113252173913043	0.107130434782609	64.3282131389394	0.279736231884058	0.30324347826087	42.8000658761528	0.166539130434783	0.204704347826087
-1600	23.7354855506378	0.0918260869565217	0.0887652173913044	63.096546038358	0.260930434782609	0.317347826086957	41.5734519104084	0.180417391304348	0.218582608695653
-1575	24.1020567560531	0.119373913043478	0.146921739130435	63.2021175041221	0.272684057971015	0.284437681159421	41.4420289855073	0.2394	0.170008695652174
-1550	23.0023431398073	0.0918260869565217	0.0765217391304348	61.407402586132	0.251527536231884	0.26328115942029	42.0115283267457	0.197765217391305	0.173478260869565
-1525	23.7813069513148	0.116313043478261	0.0948869565217391	61.1610691660157	0.277385507246377	0.251527536231884	41.6172595520422	0.1596	0.176947826086957
-1500	24.1936995574069	0.119373913043478	0.119373913043478	62.4631172437733	0.298542028985508	0.275034782608696	41.6172595520422	0.166539130434783	0.235930434782609
-1475	23.643842749284	0.0765217391304348	0.125495652173913	63.2021175041221	0.298542028985508	0.277385507246377	41.4420289855073	0.183886956521739	0.218582608695653
-1450	23.5980213486071	0.137739130434783	0.104069565217391	63.2724984812982	0.256228985507247	0.289139130434783	41.6172595520422	0.197765217391305	0.173478260869565
-1425	23.3689143452226	0.101008695652174	0.107130434782609	63.8003558101188	0.312646376811594	0.26328115942029	42.7124505928854	0.225521739130435	0.197765217391305
-1400	23.6896641499609	0.110191304347826	0.0948869565217391	65.1727848650524	0.314997101449276	0.30324347826087	43.4571805006588	0.246339130434783	0.173478260869565
-1375	23.5063785472533	0.0979478260869565	0.0734608695652174	65.0672133992883	0.277385507246377	0.239773913043479	44.6399868247694	0.201234782608696	0.176947826086957
-1350	23.8271283519917	0.0918260869565217	0.12855652173913	67.6361190662153	0.312646376811594	0.267982608695653	45.1218708827405	0.242869565217392	0.166539130434783
-1325	23.0481645404842	0.116313043478261	0.0887652173913044	68.2695478608001	0.333802898550725	0.30324347826087	46.9617918313571	0.249808695652174	0.176947826086957
-1300	23.6896641499609	0.101008695652174	0.107130434782609	69.9586913130261	0.333802898550725	0.26328115942029	50.1159420289855	0.294913043478261	0.176947826086957
-1275	23.8729497526686	0.116313043478261	0.0673391304347826	71.4718823223118	0.300892753623189	0.270333333333334	52.4377470355731	0.232460869565218	0.194295652173913
-1250	24.1020567560531	0.0795826086956522	0.107130434782609	73.9000260348867	0.338504347826087	0.312646376811594	54.233860342556	0.232460869565218	0.232460869565218
-1225	23.9187711533455	0.101008695652174	0.104069565217391	74.5686453180595	0.378466666666666	0.300892753623189	55.8985507246377	0.312260869565218	0.194295652173913
-1200	23.8729497526686	0.113252173913043	0.122434782608696	75.4132170441725	0.296191304347827	0.310295652173913	58.0451251646904	0.284504347826087	0.187356521739131
-1175	23.8271283519917	0.134678260869565	0.0795826086956522	76.6096936561659	0.362011594202898	0.305594202898551	59.0965085638999	0.281034782608696	0.225521739130435
-1150	24.5602707628222	0.146921739130435	0.0948869565217391	77.9469322225114	0.364362318840579	0.319698550724638	61.1554677206851	0.29144347826087	0.222052173913044
-1125	24.5144493621453	0.122434782608696	0.125495652173913	78.2636466198038	0.354959420289855	0.357310144927536	62.2506587615283	0.235930434782609	0.26368695652174
-1100	24.5144493621453	0.116313043478261	0.113252173913043	78.1228846654516	0.322049275362319	0.371414492753623	63.91534914361	0.340017391304348	0.305321739130435
-1075	24.4228065607914	0.110191304347826	0.107130434782609	78.0173131996875	0.343205797101449	0.329101449275362	64.4848484848485	0.305321739130435	0.29144347826087
-1050	24.4686279614683	0.0642782608695652	0.085704347826087	77.630217825219	0.30324347826087	0.322049275362319	64.9667325428195	0.281034782608696	0.277565217391305
-1025	24.14787815673	0.0948869565217391	0.113252173913043	77.0671700078104	0.291489855072464	0.347907246376811	66.5	0.305321739130435	0.287973913043479
-1000	24.2395209580838	0.134678260869565	0.0642782608695652	77.9821227110994	0.357310144927536	0.326750724637681	66.2371541501976	0.294913043478261	0.274095652173914
-975	24.2395209580838	0.0979478260869565	0.101008695652174	78.439599062744	0.387869565217391	0.329101449275362	67.9018445322793	0.364304347826088	0.249808695652174
-950	24.1020567560531	0.12855652173913	0.0887652173913044	78.1932656426277	0.312646376811594	0.305594202898551	69.5227272727273	0.294913043478261	0.277565217391305
-925	24.9726633689143	0.116313043478261	0.116313043478261	79.6008851861493	0.317347826086957	0.369063768115942	71.187417654809	0.367773913043479	0.34348695652174
-900	25.614162978391	0.137739130434783	0.085704347826087	81.1844571726112	0.401973913043477	0.352608695652174	71.8007246376812	0.346956521739131	0.312260869565218
-875	26.7596979953137	0.101008695652174	0.116313043478261	83.577410396598	0.430182608695651	0.338504347826087	72.8521080368906	0.388591304347827	0.315730434782609
-850	27.7219474095288	0.122434782608696	0.0826434782608696	86.0055541091729	0.416078260869564	0.36671304347826	73.8596837944664	0.34348695652174	0.305321739130435
-825	27.9052330122364	0.101008695652174	0.137739130434783	86.6741733923457	0.352608695652174	0.329101449275362	74.0349143610013	0.319200000000001	0.301852173913044
-800	26.3473053892215	0.0795826086956522	0.0887652173913044	87.2372212097543	0.392571014492753	0.383168115942028	74.6482213438735	0.322669565217392	0.281034782608696
-775	27.3553762041135	0.12855652173913	0.113252173913043	87.5891260956347	0.456040579710143	0.331452173913043	74.5167984189723	0.277565217391305	0.333078260869566
-750	27.0804478000521	0.110191304347826	0.1408	89.524602967977	0.36671304347826	0.439585507246375	74.25395256917	0.37124347826087	0.378182608695653
-725	26.4389481905754	0.12855652173913	0.165286956521739	90.7562700685584	0.404324637681159	0.364362318840579	73.1587615283267	0.326139130434783	0.308791304347827
-700	24.8351991668836	0.0887652173913044	0.107130434782609	89.9468888310335	0.369063768115942	0.458391304347824	71.7131093544137	0.287973913043479	0.305321739130435
-675	24.9268419682374	0.0948869565217391	0.137739130434783	88.9263646619803	0.413727536231883	0.359660869565217	70.530303030303	0.256747826086957	0.34348695652174
-650	24.3769851601145	0.0918260869565217	0.0918260869565217	89.6301744337411	0.425481159420289	0.369063768115942	70.3550724637681	0.37124347826087	0.353895652173914
-625	25.2934131736527	0.149982608695652	0.101008695652174	90.6155081142063	0.418428985507245	0.340855072463768	69.2598814229249	0.326139130434783	0.281034782608696
-600	25.8432699817756	0.110191304347826	0.149982608695652	90.404365182678	0.369063768115942	0.354959420289855	69.7417654808959	0.29144347826087	0.329608695652174
-575	25.614162978391	0.137739130434783	0.0918260869565217	90.6858890913824	0.369063768115942	0.404324637681159	70.8369565217391	0.333078260869566	0.298382608695653
-550	25.9349127831294	0.119373913043478	0.0826434782608696	90.5099366484422	0.418428985507245	0.420779710144926	73.114953886693	0.326139130434783	0.294913043478261
-525	27.7219474095288	0.1408	0.113252173913043	90.5099366484422	0.390220289855072	0.373765217391304	74.6482213438735	0.360834782608696	0.277565217391305
-500	28.6841968237438	0.1408	0.134678260869565	89.3134600364488	0.354959420289855	0.380817391304347	77.8461791831357	0.45104347826087	0.277565217391305
-475	29.5089820359281	0.15304347826087	0.0887652173913044	88.0817929358673	0.343205797101449	0.378466666666666	81.9202898550724	0.457982608695653	0.301852173913044
-450	31.4793022650351	0.177530434782609	0.122434782608696	88.0466024472793	0.401973913043477	0.397272463768115	87.5276679841897	0.516965217391305	0.319200000000001
-425	33.4954438948191	0.220382608695652	0.113252173913043	87.0612687668141	0.383168115942028	0.399623188405796	90.7256258234519	0.492678260869566	0.305321739130435
-400	35.2366571205415	0.174469565217391	0.119373913043478	87.0612687668141	0.40667536231884	0.409026086956521	93.7045454545454	0.454513043478262	0.333078260869566
-375	35.9239781306951	0.159165217391304	0.134678260869565	87.2020307211663	0.394921739130434	0.373765217391304	95.8949275362319	0.385121739130435	0.412878260869566
-350	36.9320489455871	0.168347826086956	0.156104347826087	85.8999826434088	0.354959420289855	0.350257971014493	97.8662714097497	0.430226086956523	0.444104347826088
-325	37.6193699557407	0.189773913043478	0.134678260869565	86.2870780178772	0.336153623188406	0.364362318840579	98.3919631093544	0.416347826086957	0.419817391304349
-300	39.4980473834939	0.226504347826087	0.143860869565217	86.0407445977609	0.347907246376811	0.392571014492753	98.611001317523	0.412878260869566	0.42328695652174
-275	41.1017964071856	0.244869565217391	0.159165217391304	84.8442679857675	0.343205797101449	0.352608695652174	98.1729249011858	0.468391304347827	0.416347826086957
-250	42.7971882322312	0.226504347826087	0.168347826086956	83.9996962596545	0.333802898550725	0.362011594202898	98.3043478260869	0.412878260869566	0.492678260869566
-225	46.0505076802916	0.296904347826086	0.183652173913043	82.9087911134252	0.371414492753623	0.373765217391304	94.1426218708827	0.340017391304348	0.440634782608696
-200	52.4655037750586	0.434643478260868	0.0918260869565217	81.1140761954351	0.331452173913043	0.390220289855072	91.1637022397892	0.37124347826087	0.409408695652175
-175	65.8911741733924	0.633599999999997	0.183652173913043	79.0730278573287	0.296191304347827	0.397272463768115	90.1561264822134	0.381652173913044	0.419817391304349
-150	86.0067690705547	0.774399999999997	0.162226086956522	77.4542653822788	0.310295652173913	0.373765217391304	89.1047430830039	0.385121739130435	0.464921739130436
-125	110.337932829993	0.967234782608691	0.177530434782609	75.870693395817	0.326750724637681	0.387869565217391	87.0895915678524	0.360834782608696	0.399000000000001
-100	139.755272064567	1.15088695652173	0.208139130434782	72.8795018658335	0.291489855072464	0.293840579710145	85.2496706192358	0.346956521739131	0.395530434782609
-75	170.730538922156	1.20598260869565	0.254052173913043	70.732882061963	0.232721739130435	0.347907246376811	83.1030961791831	0.326139130434783	0.392060869565218
-50	194.786774277533	1.05906086956521	0.296904347826086	67.9176429749197	0.256228985507247	0.314997101449276	80.4308300395257	0.346956521739131	0.45104347826087
-25	213.115334548296	0.921321739130431	0.379547826086955	67.1082617373947	0.319698550724638	0.362011594202898	79.0727931488801	0.433695652173914	0.326139130434783
0	220.675865659985	0.707060869565215	0.63053913043478	65.1024038878764	0.251527536231884	0.326750724637681	80.693675889328	0.37124347826087	0.333078260869566
25	213.802655558449	0.38566956521739	0.988660869565213	64.820879979172	0.298542028985508	0.265631884057971	81.5260210803689	0.426756521739131	0.405939130434783
50	195.199166883625	0.25711304347826	1.08966956521739	64.8560704677601	0.30324347826087	0.291489855072464	82.1831357048748	0.430226086956523	0.326139130434783
75	170.409789117418	0.2112	1.23965217391304	65.630261216697	0.352608695652174	0.237423188405797	85.1620553359684	0.478800000000001	0.364304347826088
100	141.084092684197	0.229565217391304	1.27638260869565	67.0378807602186	0.272684057971015	0.26328115942029	89.5866271409749	0.562069565217392	0.34348695652174
125	109.284040614424	0.19895652173913	1.0039652173913	68.5158812809164	0.329101449275362	0.26328115942029	95.7196969696969	0.575947826086958	0.294913043478261
150	84.4488414475399	0.180591304347826	0.853982608695649	69.9586913130261	0.319698550724638	0.3244	103.123188405797	0.641869565217392	0.298382608695653
175	64.7914605571467	0.192834782608695	0.590747826086954	71.9645491625444	0.373765217391304	0.291489855072464	109.650527009223	0.55513043478261	0.346956521739131
200	51.6407185628743	0.177530434782609	0.407095652173912	74.146359455003	0.333802898550725	0.30324347826087	113.637022397892	0.516965217391305	0.405939130434783
225	44.1718302525385	0.110191304347826	0.293843478260869	77.1023604963984	0.383168115942028	0.279736231884058	118.061594202898	0.544721739130436	0.346956521739131
250	40.460296797709	0.125495652173913	0.235686956521739	79.4601232317972	0.338504347826087	0.317347826086957	121.9604743083	0.586356521739132	0.412878260869566
275	38.2150481645405	0.149982608695652	0.177530434782609	80.0935520263819	0.369063768115942	0.267982608695653	125.158432147563	0.551660869565218	0.47533043478261
300	36.3363707367874	0.125495652173913	0.214260869565217	82.697648181897	0.364362318840579	0.338504347826087	126.122200263505	0.516965217391305	0.527373913043479
325	34.045300702942	0.122434782608696	0.15304347826087	83.0143625791894	0.392571014492753	0.317347826086957	125.859354413702	0.551660869565218	0.586356521739132
350	32.8997656860193	0.110191304347826	0.171408695652174	84.2108391911828	0.331452173913043	0.401973913043477	124.807971014493	0.506556521739131	0.572478260869566
375	31.570945066389	0.116313043478261	0.1408	83.9645057710665	0.383168115942028	0.373765217391304	122.573781291173	0.530843478260871	0.607173913043479
400	31.3418380630045	0.125495652173913	0.180591304347826	86.146316063525	0.432533333333332	0.409026086956521	121.522397891963	0.548191304347827	0.58288695652174
425	30.8836240562354	0.137739130434783	0.125495652173913	86.4982209494054	0.404324637681159	0.378466666666666	122.048089591568	0.548191304347827	0.569008695652175
450	30.7003384535278	0.119373913043478	0.149982608695652	85.7592206890566	0.3244	0.326750724637681	120.42720685112	0.510026086956523	0.523904347826088
475	30.4712314501433	0.131617391304348	0.116313043478261	86.3574589950533	0.331452173913043	0.333802898550725	119.156785243742	0.457982608695653	0.520434782608697
500	30.608695652174	0.159165217391304	0.156104347826087	88.3633168445716	0.418428985507245	0.343205797101449	119.025362318841	0.482269565217392	0.520434782608697
525	30.6545170528509	0.137739130434783	0.131617391304348	90.1580317625617	0.401973913043477	0.401973913043477	118.762516469038	0.516965217391305	0.506556521739131
550	31.1585524602969	0.143860869565217	0.183652173913043	90.8618415343226	0.409026086956521	0.399623188405796	116.966403162055	0.461452173913044	0.593295652173914
575	30.7003384535278	0.156104347826087	0.146921739130435	90.8970320229106	0.434884057971013	0.423130434782608	116.396903820817	0.482269565217392	0.499617391304349
600	30.7461598542047	0.134678260869565	0.116313043478261	90.6858890913824	0.387869565217391	0.394921739130434	114.995059288537	0.430226086956523	0.537782608695653
625	31.2043738609738	0.125495652173913	0.137739130434783	92.3046515664322	0.451339130434781	0.350257971014493	112.454216073781	0.437165217391305	0.593295652173914
650	31.8000520697736	0.165286956521739	0.122434782608696	95.1198906534756	0.430182608695651	0.404324637681159	108.774374176548	0.42328695652174	0.492678260869566
675	30.8836240562354	0.122434782608696	0.119373913043478	95.7181289594723	0.383168115942028	0.401973913043477	107.109683794466	0.416347826086957	0.55513043478261
700	31.0669096589431	0.0948869565217391	0.131617391304348	95.1550811420636	0.364362318840579	0.423130434782608	103.911725955204	0.392060869565218	0.562069565217392
725	29.7380890393128	0.101008695652174	0.15304347826087	95.1198906534756	0.36671304347826	0.423130434782608	99.9690382081686	0.346956521739131	0.499617391304349
750	28.5009112210363	0.085704347826087	0.104069565217391	93.2899852468974	0.350257971014493	0.404324637681159	96.5958498023715	0.392060869565218	0.447573913043479
775	28.2718042176517	0.107130434782609	0.137739130434783	92.8676993838409	0.399623188405796	0.425481159420289	94.0988142292489	0.37124347826087	0.575947826086958
800	28.4550898203594	0.131617391304348	0.143860869565217	91.8119847261997	0.385518840579709	0.409026086956521	90.6380105401844	0.385121739130435	0.47533043478261
825	27.2179120020829	0.0918260869565217	0.122434782608696	89.9116983424454	0.404324637681159	0.456040579710143	88.3162055335968	0.367773913043479	0.444104347826088
850	27.3553762041136	0.15304347826087	0.116313043478261	87.9410309815151	0.369063768115942	0.404324637681159	86.0820158102766	0.353895652173914	0.433695652173914
875	26.8513407966676	0.0948869565217391	0.159165217391304	86.6741733923456	0.371414492753623	0.397272463768115	83.278326745718	0.350426086956522	0.437165217391305
900	25.8432699817757	0.125495652173913	0.113252173913043	86.6037924151696	0.383168115942028	0.40667536231884	80.7374835309617	0.315730434782609	0.367773913043479
925	25.7974485810988	0.104069565217391	0.125495652173913	85.3721253145881	0.347907246376811	0.439585507246376	79.5546772068511	0.308791304347827	0.395530434782609
950	25.7974485810988	0.0887652173913044	0.125495652173913	84.6683155428273	0.352608695652174	0.387869565217391	78.2404479578392	0.315730434782609	0.353895652173914
975	25.1101275709451	0.0948869565217391	0.119373913043478	83.3662674650698	0.329101449275362	0.322049275362319	75.3053359683794	0.253278260869566	0.333078260869566
1000	24.697734964853	0.137739130434783	0.125495652173913	82.697648181897	0.336153623188406	0.376115942028985	73.4216073781291	0.26368695652174	0.409408695652175
1025	24.4228065607915	0.101008695652174	0.122434782608696	82.5216957389568	0.326750724637681	0.357310144927536	70.2674571805006	0.281034782608696	0.350426086956522
1050	24.8810205675606	0.12855652173913	0.0826434782608696	81.2900286383753	0.362011594202898	0.343205797101449	67.5513833992094	0.246339130434783	0.353895652173914
1075	25.4308773756835	0.101008695652174	0.104069565217391	80.1287425149699	0.305594202898551	0.364362318840579	64.222002635046	0.21164347826087	0.281034782608696
1100	25.9807341838064	0.110191304347826	0.101008695652174	79.0730278573287	0.310295652173913	0.350257971014493	61.6811594202898	0.232460869565218	0.322669565217392
1125	26.2556625878678	0.104069565217391	0.0918260869565217	78.3340275969799	0.322049275362319	0.371414492753623	59.0527009222661	0.232460869565218	0.360834782608696
1150	26.8971621973445	0.110191304347826	0.110191304347826	78.8970754143885	0.387869565217391	0.392571014492753	55.8109354413701	0.21164347826087	0.329608695652174
1175	26.8055193959907	0.113252173913043	0.0979478260869565	77.8413607567473	0.387869565217391	0.350257971014493	52.0434782608695	0.187356521739131	0.256747826086957
1200	27.6761260088519	0.15304347826087	0.119373913043478	77.0671700078104	0.30324347826087	0.362011594202898	49.9407114624505	0.194295652173913	0.277565217391305
1225	27.8594116115596	0.0979478260869565	0.165286956521739	76.3633602360495	0.293840579710145	0.326750724637681	48.40744400527	0.225521739130435	0.281034782608696
1250	26.7138765946369	0.113252173913043	0.113252173913043	75.6947409528768	0.322049275362319	0.352608695652174	46.6551383399209	0.208173913043479	0.249808695652174
1275	26.5764123926062	0.0948869565217391	0.131617391304348	75.1316931354681	0.298542028985508	0.307944927536232	45.3847167325427	0.166539130434783	0.21164347826087
1300	26.164019786514	0.085704347826087	0.122434782608696	74.3926928751192	0.28208695652174	0.359660869565217	45.3847167325427	0.201234782608696	0.204704347826087
1325	25.659984379068	0.085704347826087	0.116313043478261	72.1756920940726	0.293840579710145	0.333802898550725	45.8666007905137	0.228991304347826	0.215113043478261
1350	25.2934131736528	0.0826434782608696	0.110191304347826	70.4161676646706	0.289139130434783	0.291489855072464	45.6475625823451	0.173478260869565	0.180417391304348
1375	24.9268419682375	0.110191304347826	0.137739130434783	68.6918337238565	0.28208695652174	0.354959420289855	47.0932147562581	0.267156521739131	0.156130434782609
1400	23.8271283519918	0.0948869565217391	0.113252173913043	68.7270242124446	0.343205797101449	0.329101449275362	49.0207509881422	0.260217391304348	0.152660869565218
1425	23.689664149961	0.104069565217391	0.116313043478261	69.3252625184413	0.312646376811594	0.317347826086957	50.028326745718	0.222052173913044	0.21164347826087
1450	23.4605571465765	0.116313043478261	0.113252173913043	69.3956434956173	0.326750724637681	0.279736231884058	50.7730566534913	0.267156521739131	0.194295652173913
1475	23.7813069513148	0.113252173913043	0.122434782608696	69.114119586913	0.272684057971015	0.291489855072464	50.99209486166	0.222052173913044	0.2394
1500	23.185628742515	0.116313043478261	0.110191304347826	69.1845005640891	0.30324347826087	0.279736231884058	51.4301712779973	0.225521739130435	0.197765217391305
1525	23.8271283519918	0.110191304347826	0.104069565217391	69.7827388700858	0.289139130434783	0.296191304347827	51.8244400527008	0.222052173913044	0.260217391304348
1550	23.7354855506379	0.0918260869565217	0.110191304347826	68.7270242124446	0.279736231884058	0.298542028985508	50.8168642951251	0.21164347826087	0.256747826086957
1575	23.6438427492841	0.116313043478261	0.104069565217391	68.1991668836239	0.286788405797102	0.310295652173913	50.5540184453227	0.225521739130435	0.246339130434783
1600	22.8648789377767	0.0734608695652174	0.0948869565217391	65.8765946368132	0.251527536231884	0.3244	48.7579051383398	0.183886956521739	0.242869565217392
1625	22.5899505337153	0.104069565217391	0.0948869565217391	63.0613555497699	0.232721739130435	0.272684057971015	47.9693675889327	0.225521739130435	0.201234782608696
1650	22.4983077323614	0.101008695652174	0.113252173913043	62.6390696867134	0.256228985507247	0.3244	47.1808300395256	0.187356521739131	0.222052173913044
1675	22.6815933350691	0.119373913043478	0.0704	60.5276403714309	0.235072463768116	0.298542028985508	46.2608695652173	0.215113043478261	0.194295652173913
1700	22.7732361364229	0.101008695652174	0.104069565217391	61.44259307472	0.34555652173913	0.298542028985508	46.1732542819498	0.187356521739131	0.228991304347826
1725	23.0023431398074	0.113252173913043	0.113252173913043	60.9851167230755	0.275034782608696	0.232721739130435	45.8666007905137	0.187356521739131	0.201234782608696
1750	23.0939859411612	0.113252173913043	0.0673391304347826	61.2314501431918	0.244475362318841	0.284437681159421	45.7789855072463	0.222052173913044	0.187356521739131
1775	22.7732361364229	0.0704	0.0979478260869565	61.2314501431918	0.279736231884058	0.232721739130435	45.6037549407114	0.166539130434783	0.197765217391305
1800	22.5899505337153	0.0795826086956522	0.0918260869565217	61.5833550290722	0.244475362318841	0.249176811594203	44.8152173913043	0.170008695652174	0.183886956521739
1825	22.1775579276231	0.101008695652174	0.0887652173913044	61.6889264948363	0.237423188405797	0.239773913043479	45.2094861660078	0.187356521739131	0.204704347826087
1850	22.0400937255924	0.110191304347826	0.101008695652174	61.5833550290722	0.22331884057971	0.258579710144928	44.6837944664031	0.190826086956522	0.183886956521739
1875	22.3608435303307	0.116313043478261	0.116313043478261	61.2666406317798	0.260930434782609	0.317347826086957	44.0266798418971	0.208173913043479	0.218582608695653
1900	21.9942723249155	0.104069565217391	0.113252173913043	58.838496919205	0.216266666666667	0.270333333333334	42.9752964426877	0.173478260869565	0.204704347826087
