Distance from Center (cmd=annotatePeaks.pl 0.823587105450319.2.tmp mm10 -size 10000 -hist 100 -d TagDir/H3K4me1_chr19_td/ TagDir/H3K4me3_chr19_td/ TagDir/Oct4_chr19_td/)	TagDir/H3K4me1_chr19_td/ Coverage	TagDir/H3K4me1_chr19_td/ + Tags	TagDir/H3K4me1_chr19_td/ - Tags	TagDir/H3K4me3_chr19_td/ Coverage	TagDir/H3K4me3_chr19_td/ + Tags	TagDir/H3K4me3_chr19_td/ - Tags	TagDir/Oct4_chr19_td/ Coverage	TagDir/Oct4_chr19_td/ + Tags	TagDir/Oct4_chr19_td/ - Tags
-900	81.0579917243976	0.252116997643907	0.259569134971406	141.047718858061	0.540765196903445	0.394232413328877	33.2513458441592	0.105457825647935	0.101299225849887
-800	80.3224382604739	0.246794042409978	0.255092393133641	162.073528961794	0.613527970380396	0.462482766745242	34.5794415880467	0.113917199596101	0.104142712891288
-700	80.3208036972207	0.251461864692038	0.25080673174017	187.262583764283	0.731898418041128	0.532344698754673	35.9607462960323	0.118715583978463	0.106168697408285
-600	78.4819200374114	0.237294614607891	0.254573746213412	217.514274349031	0.835522921575302	0.60865294513637	37.0249255779935	0.115516661056888	0.115303399528783
-500	75.2062552780713	0.220561427128926	0.245483776506242	251.530384627181	0.954054527095166	0.706032581622411	37.0334390122492	0.118360148098288	0.112957522719628
-400	70.3728517384662	0.201507977112095	0.231152743184127	276.831354609744	0.970734365533363	0.840518815213808	37.2186062073104	0.114841332884556	0.115019050824643
-300	62.9846258341656	0.172845910467866	0.222881689666792	279.403368929991	0.873757623695804	0.946117502524333	36.682259849202	0.109012184449686	0.113348502187821
-200	52.9876369778147	0.13353793335578	0.203746348030978	256.818885591044	0.764573174015551	0.969646549983046	35.9543612203406	0.108870010097616	0.11917765062269
-100	44.5974237993244	0.129880107707849	0.15537569841805	268.997292004558	1.12089320094197	0.851759575900446	34.5219759068208	0.105919892292163	0.111891215079104
0	43.6706264347805	0.147104644900715	0.127041198249754	367.966937976163	1.8515426455717	0.688748401211773	34.21762063218	0.105990979468198	0.108870010097616
200	14.7446623319358	0.182102454975013	0.154828217171484	107.681281188208	1.61897800842037	1.12665850404254	9.45518015701067	0.110503002210605	0.107827803092398
400	20.436240993502	0.207761155666949	0.189599832006629	118.246908443829	1.0426264216095	1.13432793586268	11.5421843645092	0.110370813514878	0.110676040086999
600	23.0601920734795	0.21920300018357	0.203740085107195	110.135654482783	0.798050472032154	0.980499049698526	12.1160530281671	0.108172567827685	0.112806373001249
800	24.1597312875255	0.218907159561896	0.205637023574898	95.3695925893667	0.614552444195213	0.805523721414629	11.7747846049976	0.101326531084863	0.106088720921417
1000	24.5677479079322	0.210317241054046	0.212335382051585	79.5138171065678	0.483921729720658	0.673287397092254	11.7119949165229	0.103529671465782	0.104201715831888
1200	24.6229463519686	0.209831247323883	0.206689337716186	65.2835018469929	0.383491571168177	0.549687262222368	11.5302840883565	0.0992048675648725	0.10541680994223
1400	25.0745016397742	0.212143149059634	0.207901741572227	54.4060486517108	0.318482541868764	0.447776497294229	11.4824177576661	0.104600813653986	0.103696082365492
1600	25.40340578685	0.209327071140611	0.20951305281477	46.0769783724022	0.276895735176367	0.377255670824792	11.4329223322501	0.100045436714955	0.101277882372269
1800	25.2026719917568	0.200405286530035	0.210941981589471	39.1334950175208	0.231602280299639	0.322671006201894	11.3031122892324	0.0986647764762817	0.100324515810125
2000	25.3629174378547	0.205816654860095	0.202546773744732	33.8168787309714	0.206246135954399	0.277250906870792	11.18537134052	0.0985502940357569	0.098454706293789
2200	25.5171415129444	0.202627880260679	0.205579956115516	29.7049832903049	0.189575997196859	0.246995097875513	11.2076219368993	0.0980536208355424	0.101774524115139
2400	25.0308040349716	0.193130435360066	0.203428775767134	26.1911212140214	0.176429787293524	0.2206221216828	11.0503145607438	0.0979176430447951	0.0991682205904313
2600	24.3314196112405	0.187273923089899	0.200640131811627	23.673373991004	0.162282633488953	0.189520034660921	10.9117846228815	0.0965151305839332	0.09839270452158
2800	23.4304667391832	0.180691193156879	0.192845668602388	21.566426194716	0.146206901893281	0.176066911738278	11.0373325037339	0.0984959718887563	0.097784896904625
3000	22.7691009666246	0.178464655964184	0.192278855733821	19.7964031896718	0.140323721364682	0.164369277940473	11.1146305694342	0.0979316938049555	0.0969912552921017
3200	21.8132159388609	0.168968568572572	0.180708912827559	17.9846311333754	0.126429771384013	0.154713806216332	11.0488070078644	0.0968310993053055	0.10250570903538
3400	21.1336954715529	0.166266592157117	0.176476070985807	16.4106828870003	0.119619846435612	0.136241813828514	10.8203581541859	0.0980004587230484	0.0981544346607234
3600	20.5489146311919	0.168709681185582	0.168181669716908	15.4324664263052	0.115836080059696	0.132621013349413	10.8372895977615	0.0985672124600435	0.0956335972798741
3800	20.0802536604317	0.160840953918551	0.162545782247348	14.7147398717417	0.115453305058134	0.124567781014064	10.8732251170831	0.0957620817120524	0.0959502413600698
4000	19.7089598355024	0.156783485832918	0.162020650380577	14.2743654603025	0.114514638561684	0.120204023920121	10.982741690571	0.100463350054625	0.094722171959787
4200	19.5461841430797	0.156000654962709	0.16171736283578	14.0286710931476	0.114168124016365	0.119201648882329	10.987576849469	0.0953574832109192	0.0982822255564453
4400	19.313247594439	0.157759105113359	0.158121414792492	13.6119846247926	0.10723149050246	0.11560328748592	10.8586960128663	0.0963655166947153	0.0983108492526124
4600	19.2064319568573	0.156834201566393	0.159707880688059	13.1865926226094	0.105786947790323	0.108750737253546	10.571659938721	0.0933809188254642	0.0953556500041058
4800	19.3565404552245	0.160544022721248	0.158029179289477	13.3570000574632	0.112623964489236	0.111139369092543	10.8422265059278	0.100620691371393	0.0954119729526035
5000	19.1803930489234	0.156014899150449	0.158001146211348	13.7095772551842	0.118084334526648	0.117277594047509	10.8052918897956	0.0974341721440695	0.0970326595626919
5200	18.9966373583092	0.154757978914831	0.15597561126019	13.8536878035114	0.118528798010958	0.117362299215028	10.8505553435323	0.0957549432650327	0.0977445930248357
5400	18.8139583728573	0.15066497301063	0.154536997529741	13.5776224598508	0.112123565268218	0.117776615483937	10.8692140167	0.0960189979596749	0.097075968100355
5600	18.8417850838526	0.154516059691179	0.155053528871681	13.2433410602052	0.107367543595166	0.110049631158037	10.7857820044518	0.0947993021994476	0.0994542010470872
5800	18.3598453584223	0.148583700450848	0.154891912955357	13.1512620333495	0.108814416714876	0.11185019282886	10.7940439177428	0.0963456699821369	0.0942547671231336
6000	18.1174259430812	0.147988447920157	0.147104097940992	12.7887524840747	0.103936422246147	0.109729466367764	11.0259338303647	0.0981048720269487	0.0983337931143259
6200	18.3848600201639	0.155134210805812	0.145547702459719	12.5652798922394	0.103175904323244	0.107211891303656	10.973191695339	0.0968438393915073	0.0979231303561242
6400	18.4830620328312	0.149727232087347	0.149477524315144	12.408568872853	0.100595727742406	0.105726176416305	11.1550920123235	0.099076486670543	0.10069692164377
6600	18.5035724353697	0.150431421737094	0.15134807918356	12.38272540306	0.103768438409801	0.110282918497554	11.1072157607711	0.0984915226608258	0.0998580783418308
6800	18.1478894287386	0.149716376306643	0.148402249718913	12.0115413295303	0.099043331019127	0.105033740716619	10.892247786545	0.0950601575773282	0.0989332015403816
7000	18.2818486271496	0.153025024923506	0.147596731195105	12.0722272413946	0.105608794282592	0.109644509625082	10.7490332974922	0.0970790676889622	0.0962178251545183
7200	18.3864681981661	0.150079593301657	0.14999506361343	11.8244222767063	0.103472093054689	0.10675845494992	10.9178475191279	0.098250030435471	0.0984417534736159
7400	18.343223806622	0.155842027146499	0.148944517275602	11.5046869214903	0.101790366489589	0.105749963853686	10.7925372052981	0.0946589324094674	0.0967377640368881
7600	18.5366965053723	0.152463845017492	0.149189118685749	11.0698151395348	0.0940171658192269	0.0969158068762555	11.0248930479869	0.100770888726088	0.0978876168063881
7800	18.984880687277	0.158577231858479	0.155477526933901	10.9470324704164	0.0951604052432246	0.0971160725150866	10.9609250361843	0.0981794154167726	0.0990782807177901
8000	19.2801952404835	0.160128232993523	0.156998690522839	10.8738357066136	0.0964065573314856	0.0981315611480493	10.9607518295742	0.100275341384102	0.0956385522441572
8200	19.6065342429491	0.165782427258716	0.15975843135806	10.9767044470107	0.0997692927599759	0.100695690266868	11.0845605553097	0.0991538736674993	0.0990666803553989
8400	19.9222650594733	0.162314713918265	0.160303678166235	10.920779502668	0.0963240022937013	0.0972235393973412	11.0276779997747	0.0964565446770949	0.0992139031965385
8600	19.7810239269054	0.159917594827014	0.159052001396919	11.2667828311609	0.103857194353273	0.0981358200995861	11.1243008569775	0.0997450038540603	0.100269811669699
8800	19.979730418629	0.164608530797639	0.162572377218929	12.0506133658249	0.11043994095248	0.102821361277419	11.1230810307888	0.0989101202777953	0.101140719701468
9000	20.2378137015071	0.168935857711211	0.159249317735427	12.4689998205422	0.110819182455799	0.108305902774204	11.1538971425784	0.101433179961902	0.0995218200656899
9200	20.4718535654092	0.165299388188538	0.168766168126479	12.9663992255368	0.118587047712138	0.112569607422001	11.2641947740883	0.10096820984078	0.100234442798104
9400	20.5808520507804	0.172224563506428	0.163801740053168	13.6846567191161	0.125437643627715	0.119149368523024	11.2542338060759	0.100809927637935	0.101664083024663
9600	21.0049967476426	0.179040003054999	0.17310406477063	13.9722253371728	0.131710828358915	0.126016355732646	11.194855222204	0.100656521853307	0.0996458093604967
9800	19.7555539426674	0.174671430620173	0.176347539223526	13.2496914888563	0.134775420663674	0.127377181050435	10.6264554124375	0.102587111649271	0.103482703133859
10000	15.7946977469616	0.169735491658389	0.17885685866146	10.7935338546527	0.124890473189071	0.140515455676982	8.73825725688898	0.101395363893417	0.102061093564765
10100	52.9909061043228	0.170744025580622	0.157368394479982	38.1122058688605	0.133438707505897	0.122963446650965	31.7551097737218	0.0991310669808191	0.0950790979468233
10200	54.448936526145	0.172463749579276	0.1657213396163	39.8702916067511	0.137548232918216	0.127354998317071	32.2233486577847	0.100517266913502	0.102507707842482
10300	54.4113415713222	0.167140794345348	0.172982396499505	41.770814846554	0.151246650959281	0.129127734769444	32.3851039086428	0.102507707842482	0.101761292494115
10400	53.5466576103985	0.166403769774496	0.166540255806135	43.8442979101078	0.152294177044774	0.135493470212056	32.7745935258406	0.100197374621344	0.100375092561432
10500	53.4306036194239	0.166048906092234	0.172682127229899	46.3979988372521	0.1601909121508	0.145364389094588	32.8107756214273	0.101654661730062	0.10424934365534
10600	53.5450230471454	0.171726725008425	0.1630735106025	47.9078363575238	0.16152046449008	0.152253887579948	32.680945749028	0.100979333557729	0.106986199932688
10700	54.3132677761324	0.168587546280723	0.165557556378333	49.9304488846803	0.174131066980825	0.163696095590719	32.4766233268915	0.10325412319085	0.100552810501519
10800	54.1972137851577	0.164274587680925	0.174483742847536	51.8309721244833	0.180093907775171	0.165750858296879	32.4255427213573	0.102898687310675	0.101725748906097
10900	53.4404109989429	0.161872433524075	0.171562941770457	54.4111257305542	0.189924537192876	0.168812857623705	32.4936501954028	0.102614338606535	0.0977804106361539
11000	52.802931330209	0.165284584315055	0.167768630090888	55.391909672294	0.178885223830371	0.182954459777864	32.544730800937	0.103787277011113	0.100766072029624
11100	52.1801627307536	0.164274587680925	0.166158094917546	55.4224319941324	0.179811881521384	0.18855469538877	32.9448622109544	0.106204240996303	0.10197455402222
11200	52.1768936042472	0.16370134634804	0.159606765398865	53.2777301796224	0.165549410972746	0.18432430158197	32.7001009761033	0.100304005385397	0.0988822618646966
11300	52.3975596434244	0.164520262537875	0.164438370918892	52.3050855237061	0.172438909458105	0.18347822282061	32.5936830479072	0.100979333557729	0.103183036014815
11400	52.1327603964118	0.161927027936731	0.165803231235284	51.2510480095542	0.167160989565812	0.169336620666452	32.4468263069966	0.102792056546622	0.0999841130932393
11500	52.2291996283485	0.165284584315055	0.163346482665778	50.4595024632123	0.15910309660048	0.172559777852585	32.489393478275	0.0982069336923639	0.104142712891288
11600	52.114780200627	0.159552170986209	0.160070817906438	49.580459594267	0.165106226859653	0.173647593402905	31.6316649770143	0.0950080107707883	0.101512487377992
11700	52.4204435289686	0.16269134971391	0.165967014473251	47.9485327866418	0.152656782228214	0.16152046449008	31.7189276781351	0.10240107707843	0.100517266913502
11800	52.9287927007026	0.170607539548983	0.163919723998663	47.4316881368453	0.15644399192192	0.16212480646248	31.9104799488881	0.0991666105688366	0.0973894311679613
11900	53.2377251555505	0.165775934028956	0.168969707169313	46.5546800893559	0.15813614944464	0.154872702793681	32.1126740124607	0.100304005385397	0.101085964321782
12000	52.8503336645507	0.163974318411319	0.165694042409972	47.7124934977583	0.162809727364533	0.154147492426801	31.5763276543523	0.0954700774150159	0.10282760013464
12100	52.6525515109179	0.163100807808828	0.160152709525421	49.3912211988691	0.172962672500852	0.151528677213068	31.3166679095538	0.095754426119156	0.0976026926960663
12200	52.4498656675256	0.160180006731749	0.170007001009771	51.1879685444216	0.177313934702131	0.167765331538212	31.64017841127	0.102081184786272	0.0962520363514011
12300	51.8532500801208	0.159333793335586	0.164765937394826	52.4699060616334	0.173043251430505	0.170988488724345	32.5319606495534	0.102863143722657	0.103645102659043
12400	51.7420997789057	0.160234601144405	0.163619454729057	53.1108748202393	0.176709592729731	0.169981252103679	32.4936501954028	0.1025432514305	0.100659441265572
12500	52.2667945831712	0.16634917536184	0.16345567149109	53.9654998317138	0.186661090541917	0.182430696735117	31.9232501002717	0.0974249747559788	0.100055200269274
12600	52.0918963150827	0.157532177717949	0.165066206664432	54.1852605489502	0.181463749579277	0.179006092224851	31.5635575029688	0.102472164254465	0.101796836082132
12700	51.4920116011716	0.160316492763388	0.165066206664432	53.5849882194621	0.167886199932692	0.178522618646931	31.1804529614628	0.0997708515651342	0.093586267250088
12800	51.1749063300578	0.164274587680925	0.157996230225522	53.2309292861369	0.174977145742185	0.176830461124211	31.0612648818831	0.0967851901716637	0.0953634466509634
12900	51.7470034686651	0.162200000000009	0.162200000000009	52.5309507053101	0.170464725681599	0.176306698081465	31.5060918217429	0.102792056546622	0.0944393133625082
13000	51.725754146374	0.163018916189844	0.159442982160898	52.9562283895915	0.177434803096611	0.183679670144744	31.5060918217429	0.0919157186132652	0.0973538875799438
13100	51.606431028893	0.161135408953223	0.162554863682271	53.0396560692831	0.177031908448344	0.173164119824985	31.5209903316903	0.0996997643890992	0.100552810501519
13200	51.8483463903613	0.164110804442958	0.159115415684964	54.6268168048787	0.18408256479301	0.175057724671838	30.9207932166642	0.0939417031302631	0.0997708515651342
13300	52.4024633331838	0.163401077078434	0.158733254796374	55.617774853898	0.190931773813543	0.185009222484023	31.6572052797814	0.1025432514305	0.0993087849209067
13400	52.6656280169432	0.161108111746896	0.166294580949185	55.298307885323	0.178119723998664	0.189078458431516	31.6870022996763	0.0976382362840838	0.0974249747559788
13500	53.2409942820569	0.170225378660393	0.16913349040728	54.9442489519978	0.179449276337944	0.183155907101997	31.9487904030387	0.098349108044434	0.100339548973414
13600	53.621847520044	0.170088892628754	0.167331874789643	54.1913650133179	0.18214867048133	0.176870750589038	31.4039306106746	0.0953279030629459	0.0996286772130642
13700	53.6725189808921	0.166239986536529	0.168969707169313	55.2555766347493	0.190045405587356	0.186217906428823	30.9569753122509	0.0964297542914886	0.100304005385397
13800	52.4302509084876	0.157777852574899	0.168669437899707	55.4448150301472	0.179328407943464	0.177676539885571	30.9654887465066	0.0968918209357162	0.0956833389431209
13900	50.6207893872353	0.155348401211722	0.159634062605192	54.4457176953043	0.171673409626398	0.185734432850903	31.2123783399216	0.103360753954902	0.0985268259845215
14000	49.9980207877799	0.153574082800412	0.161708650286108	52.2562498087647	0.166274621339626	0.189884247728049	31.2379186426887	0.0959321440592435	0.0973894311679613
14100	50.3821431522734	0.161080814540568	0.154857051497821	50.5714176432863	0.166395489734106	0.169296331201625	30.8165036470321	0.0972117132278738	0.0949724671827708
14200	50.6322313300074	0.153246516324478	0.15840568832044	51.1635506869508	0.177031908448344	0.164864490070693	30.6355931690987	0.101654661730062	0.0963586671154536
14300	50.1647462396026	0.155675967687656	0.161572164254469	52.4475230256185	0.171431672837438	0.170061831033332	31.2123783399216	0.100979333557729	0.0939417031302631
14400	50.1336895377925	0.158596768764735	0.1630735106025	53.1068051773274	0.171391383372612	0.174614540558745	31.2038649056659	0.0956477953551034	0.0921289801413702
14500	49.7217795979952	0.156221911814213	0.15158138673848	53.2736605367106	0.172438909458105	0.185452406597117	31.3954171764189	0.0980647593402939	0.101228138673852
14600	49.7855275648686	0.15663136990913	0.156140020195229	51.8391114103068	0.167160989565812	0.178764355435891	31.3634917979601	0.0998774823291868	0.0952923594749284
14700	49.0941073087803	0.152263816896676	0.153383002356118	50.9295462195232	0.16212480646248	0.18202780208685	31.7657515665414	0.0959321440592435	0.0991666105688366
14800	48.7181577605526	0.150762470548645	0.151854358801759	48.4633426149823	0.151286940424108	0.16248741164592	31.6529485626535	0.100304005385397	0.10339629754292
14900	49.2673710136157	0.160534870414011	0.152018142039726	47.0145497383873	0.150037967014481	0.169175462807145	31.1166022045451	0.0970339952877862	0.0978159542241714
15000	49.2591981973498	0.14830572197914	0.151363009087858	45.4457023958947	0.147862335913841	0.154630966004721	30.7760648343175	0.0938350723662106	0.0968207337596812
