Proteins	Positions.within.proteins	Leading.proteins	Protein	Reporter.intensity.0	Reporter.intensity.1	Reporter.intensity.2	Reporter.intensity.3	Reporter.intensity.4	Reporter.intensity.5	Reporter.intensity.6	Reporter.intensity.7	Reporter.intensity.8
Q8NHW5;P05388	304;304	Q8NHW5	Q8NHW5	16.1579844452693	16.2730333049364	16.1262166444248	16.4030984377037	16.3231009048676	16.4196220139832	16.3377708749619	16.4472885584946	16.4250448741022
P31350	33	P31350	P31350	16.1510249274692	15.8832363669107	15.6793635037988	15.1348136822986	14.8424321452472	14.740738869154	14.3886066978225	14.2112557421583	14.6383760313687
O00567	569	O00567	O00567	16.1159854399376	15.961321844007	15.9625926819431	15.8757704338544	15.8832316233386	15.8905923308207	15.9372375059516	15.998263285393	15.8995073445233
Q9UK76	87	Q9UK76	Q9UK76	16.1098715665784	15.9162487819454	15.9631394964489	16.0162537289942	16.0209373005476	16.0323378261364	16.1293891592886	15.8731594647167	15.9798244205962
P06748	139	P06748	P06748	16.1002687467132	15.6528418281908	15.4510157292629	15.0230897671147	14.4668365408532	13.9390359946226	14.1671691199939	13.8252035013235	14.1816101092863
Q9H0B6	582	Q9H0B6	Q9H0B6	16.08771452397	16.1145942565261	16.1141350428564	16.086982408754	16.1357040612144	16.1268595810156	16.2325241520439	16.1947595330998	16.2048338103215
Q9NWH9	553	Q9NWH9	Q9NWH9	16.0808507042914	16.0760843574018	16.0676008970556	15.9597033862615	16.0749548522224	16.0547516696699	15.9916309296873	16.0511818583316	16.018042108792
P16949	38	P16949	P16949	16.0697480280807	16.0088065084907	15.9218347901119	15.8808977217467	15.8265800942734	15.8168168562661	15.8033535384654	15.8656778451295	15.9453983996885
P05455	366	P05455	P05455	16.0441940381221	16.1669186087202	16.2513152217646	16.1850945829042	16.2255758165891	16.3070919167446	16.3448764131141	16.3584530722447	16.2749783608113
Q09666	177	Q09666	Q09666	16.0225381214405	15.9640148739711	15.7795742092546	15.5926017138351	15.5672242021345	15.4506970819704	15.2810867526242	15.3257728132992	15.4239482423173
Q53LP3	213	Q53LP3	Q53LP3	16.0048670794073	15.7182383074971	15.580876304708	15.2720273057135	15.0267825900001	14.8705387330907	14.706324816196	14.5645022222856	14.7171372859803
O00567	570	O00567	O00567	15.9840921938275	15.8355903843278	15.8021951062834	15.7185508319158	15.7145074688918	15.7151799533642	15.7628716820114	15.8307842146952	15.7376066624905
Q86U42	150	Q86U42	Q86U42	15.9531058080624	15.9236993779529	15.8871942725973	15.9413687412276	15.8730278527584	15.889936368187	15.8334965549104	15.7977619531649	15.8450717300048
Q9H1E3	19	Q9H1E3	Q9H1E3	15.943881995529	15.9311344424678	16.0624658442247	16.2865936521685	16.1317607983446	16.0385331390913	16.5977743246842	16.1284871637988	16.438629763096
Q09666	5752	Q09666	Q09666	15.9387275227732	15.9994207674001	16.0198941180666	16.3146221363752	16.3624429873145	16.3531377978162	16.5244337338083	16.5855095498467	16.5442690590927
Q6PKG0	627	Q6PKG0	Q6PKG0	15.9345988312559	15.7636811015536	15.8114074740825	15.9676364714312	16.0857764489307	16.0788066026278	16.0453538854541	16.0463468993523	16.0780016287822
O60716	352	O60716	O60716	15.9151046661314	16.0949500734855	15.8550287214965	16.1510856795016	16.203317348475	15.8850680762545	16.2208840309991	16.1826877590501	15.9934289174835
Q86V48	659	Q86V48	Q86V48	15.9021002321603	16.1208905382257	15.9041743417144	15.9428496687338	15.9235483978239	16.0746434767706	15.8278940090457	15.9634765192778	15.6870786513296
P27816	280	P27816	P27816	15.8911307474867	16.1158356985614	15.9013011081213	16.0291859658516	15.9274102567991	16.1440162762987	15.8582417000513	16.219479103032	15.8947093073282
O00515	123	O00515	O00515	15.848095405254	15.7440291845732	15.6849963845201	15.3581732877089	15.2593715553156	15.2531961467615	15.0270602001211	15.064018844747	15.1584258400286
P62995	99	P62995	P62995	15.8454415209339	16.1463728054056	16.2078837021479	16.0827486010389	16.2194775755298	16.3558849808069	16.1258269338409	16.446059847803	16.4669930520363
Q8ND56	192	Q8ND56	Q8ND56	15.8299211585725	15.769061684821	15.7474798316194	15.8463747347624	15.7701903288454	15.825838173396	15.862552318564	15.7873363511404	15.897693014758
CON__P13647;P13647	574;574	CON__P13647	CON__P13647	15.8245631148521	15.9068406147397	15.8222019787371	15.7017290600604	15.6004250147835	15.6778352445011	15.615743271435	15.5952245296322	15.6411724875728
P22234	27	P22234	P22234	15.8222638655687	15.7165763215973	15.4228610449677	15.0099921459993	14.8538991638806	14.5594449554324	13.9509552648022	13.6839386848045	14.0103456966554
P16070	697	P16070	P16070	15.8186528460028	15.7788279211612	15.9252737363597	15.8967921088762	16.1031365678309	16.0751992548133	16.090636400859	16.2053971283318	16.0263440975659
P19105;P24844;O14950	19;20;20	P19105	P19105	15.8078546332237	16.0399609150806	14.9310669947798	15.5073442277232	15.5873005488321	15.2433010282823	15.984710555921	15.4739344459322	15.7159793411022
Q13033	229	Q13033	Q13033	15.7732735567415	15.7631189359054	15.7377975467606	15.7144653494648	15.6340963693637	15.6844351387003	15.7540743819135	15.719800473685	15.8330498347831
Q13283	232	Q13283	Q13283	15.7729759556393	15.8198273329696	15.8159432577338	15.832385787538	15.8081862001678	15.8626084828165	15.8923252375588	15.8224904752726	15.9457653663273
O75369	983	O75369	O75369	15.7725179878829	15.6019940140378	15.5110036012333	15.2803976432702	15.0856234919665	15.046623779286	14.60199490813	14.5494277821344	14.6914834014955
Q15942	344	Q15942	Q15942	15.7681829992711	15.6761032356292	15.5643356209087	15.3973503154241	15.3401782435398	15.1688260373813	15.0786328872773	15.0957066504909	15.180154199752
P22314	13	P22314	P22314	15.7502697683883	15.8095191479217	15.8205855289538	15.784820169959	15.8217178204195	15.8224044916586	15.8254345287506	15.8829604584218	15.8090182640307
Q6PKG0	143	Q6PKG0	Q6PKG0	15.7461705530241	15.6879717805469	15.6620353369087	15.6394472883272	15.6105286480866	15.6353294780384	15.578081799921	15.5541094286483	15.6208312410367
Q96TA1	692	Q96TA1	Q96TA1	15.7296562157109	15.7079189286135	15.6967490667015	15.6964986484957	15.7600596930387	15.7427020406901	15.8076356091379	15.750443541154	15.79098350459
P46013	2588	P46013	P46013	15.7220393141376	15.2809084779985	15.0723846868975	14.7172464973916	14.6290389411914	14.624448940393	14.2463109010899	14.4296060613448	14.3240767371151
Q9NYF8	512	Q9NYF8	Q9NYF8	15.7211852303441	15.8085536122771	15.7667017318966	15.7280299243335	15.9184450882305	15.8920246935436	15.7930490952484	15.8938405872073	15.7503270914837
P16949	16	P16949	P16949	15.7088635379755	15.6379503880395	15.3822886333271	15.3631592373427	15.2008090075374	15.0853811778667	14.6558086666962	14.5181660614857	14.6043123893436
Q9NR30	71	Q9NR30	Q9NR30	15.7002451361341	15.6416807324646	15.5754791569662	15.5161376118231	15.413337892679	15.4055841931847	15.4103384438351	15.3596417319089	15.4305183833286
Q6IAA8	27	Q6IAA8	Q6IAA8	15.6721874271676	15.6522899591706	15.3898573027763	15.3501737036115	15.2769506667961	15.2060366434416	14.9530457402569	15.0678669712832	15.052007042024
P27816	358	P27816	P27816	15.6678598959353	15.6807920253365	15.4988962177536	15.4532978760074	15.1907234371214	15.3371874818672	15.3067257475434	15.363551775835	15.6059156746005
Q8N163	678	Q8N163	Q8N163	15.6494962740908	15.650135650622	15.7178470601617	15.7723282710241	15.7992034696966	15.778241209812	15.8833811964018	15.8030633701206	15.7740790300923
Q8IWA0	782	Q8IWA0	Q8IWA0	15.6459003485892	15.6107124420574	15.7455231374597	15.6695832304148	15.8233321260135	15.764681822146	15.7337735381584	15.8543320942105	15.8128454869105
Q9UQ35	1188	Q9UQ35	Q9UQ35	15.6434479859711	15.5891628205591	15.4117511972396	15.1684721280674	15.2502056215248	15.1412852897534	15.0718539828632	15.0676510563064	15.0982965550106
Q8NE71	109	Q8NE71	Q8NE71	15.6325371325093	15.6298160450249	15.625056575041	15.6015660051952	15.6424491095223	15.6973228808968	15.6405076293059	15.6710883129165	15.5597413851849
P11388	1247	P11388	P11388	15.6301377639052	15.4892171762546	15.5442156327353	15.4761063606651	15.5135316767753	15.5371786872085	15.4454334904778	15.5448631100125	15.31891816719
Q8IYB3	769	Q8IYB3	Q8IYB3	15.6286962249985	15.5952338257819	15.5548767276171	15.4880109175512	15.5993237785156	15.5196326398129	15.6048739239398	15.4964705127742	15.5213909837177
Q8IWA0	779	Q8IWA0	Q8IWA0	15.6204747378239	15.5818205460214	15.7167060684237	15.6377624053315	15.7965508108935	15.7272532199398	15.7045488439044	15.8240763501716	15.7820276710041
O60841	214	O60841	O60841	15.618590400163	15.7011048320513	15.7175359700785	15.7021116961421	15.7466936163788	15.7597169493247	15.8004835627505	15.8340630182625	15.7955860856286
O00515	64	O00515	O00515	15.6183100856804	15.6502462062737	15.7097368365126	15.6208333689822	15.8182845252595	15.7219938312812	15.8825695629592	15.8030114898896	15.763323034629
O95810	293	O95810	O95810	15.6175453146956	15.7465391441145	15.5365352447778	14.8545791764935	14.8904194400336	14.9418001459566	14.5776725913913	14.3491759590781	14.3317987171991
P16949	25	P16949	P16949	15.5993522042521	15.466606460333	15.149361264922	15.058613633956	14.9211290979672	14.6834008145842	14.500028911598	14.3891222340293	14.5951179946091
P07900;Q58FG0;Q14568	263;89;263	P07900	P07900	15.5934266497601	15.6732499893418	15.9296448588068	15.6164321459417	16.1734065189342	15.9571642192003	15.724770565542	15.7737144529134	15.4896357683841
Q02880	1522	Q02880	Q02880	15.5914027691226	15.661039767984	15.6474118122654	15.5844711254015	15.6726318769264	15.7006238885062	15.696417066291	15.7351081994644	15.5799094244183
Q13895	98	Q13895	Q13895	15.5799848622591	15.5348103670644	15.6381003828507	15.6309457092989	15.6329639024748	15.6547094527392	15.7007649798046	15.748154953289	15.7008717019637
Q09666	511	Q09666	Q09666	15.5774701878651	15.329492008532	15.0371687976929	14.7098178032541	14.450408767446	14.3543764454708	14.0398347010831	13.8547352754878	14.1617101707311
O00567	519	O00567	O00567	15.5755813014253	15.4955996380068	15.5643356209087	15.5441838252172	15.5385125233824	15.6081721187631	15.6254506123607	15.7093751692509	15.5477041517817
Q96JM3	286	Q96JM3	Q96JM3	15.5734796341101	15.5606847587499	15.5467277889689	15.4482234272409	15.5128238564365	15.4760413479539	15.4591550259996	15.4574824188292	15.5037327034837
Q6UN15	554	Q6UN15	Q6UN15	15.568581390859	16.0181744167075	15.911355157922	15.905908470667	15.9968638555307	16.1085778312922	15.5973463929893	16.2954041650264	16.4314790233624
P27816	696	P27816	P27816	15.5666279935982	15.5136073945863	15.5951143157203	15.3964724092765	15.5495978101556	15.6075220578036	15.3731801714476	15.5007630719121	15.4565405537251
Q02543	71	Q02543	Q02543	15.5653330708087	15.6026225899613	15.6071994790187	15.4151973157977	15.5540022016934	15.4699094727809	15.6117748087979	15.6389835843091	15.5801120515887
Q9Y446	314	Q9Y446	Q9Y446	15.5641163703705	15.7164707340146	15.5707220928143	15.7910257907149	15.6450354109897	15.6203214862856	15.4986760609654	15.6679582268976	15.6772307991731
P09874	368	P09874	P09874	15.5540259222811	15.4971678027874	15.2961286086344	15.1481548062593	15.0857476584647	15.0792989806817	15.0136089775664	14.9428673740662	15.0239303069343
Q09666	5749	Q09666	Q09666	15.5518125335075	15.6523451555733	15.6768055128993	16.0532731189561	16.1020730045706	16.1060487521897	16.2779559955662	16.3771302185868	16.2994690273085
Q8N9T8	171	Q8N9T8	Q8N9T8	15.5420115819706	15.5293509430991	15.6203217995852	15.62991180224	15.6309232192252	15.6619565966624	15.7802571656648	15.7198554341565	15.6879563424308
P85037	213	P85037	P85037	15.5355214021851	15.4327188915292	15.4046189205775	15.3333699439066	15.4501963259962	15.3907199351559	15.4377501354536	15.4075499621097	15.4070291314457
Q02880	1524	Q02880	Q02880	15.5293543208664	15.599877701073	15.5809048074154	15.5170699318012	15.609722956247	15.6145096160415	15.6364142291526	15.6722816474566	15.5110487084666
P51636	23	P51636	P51636	15.5274556172002	15.4821233318146	15.5098064077117	15.5529077011569	15.5745865501035	15.6519322082466	15.5775374106656	15.6022179982833	15.6201745107073
Q15003	432	Q15003	Q15003	15.5232424309785	15.4380755816515	15.0649861450072	14.6743199376838	14.3208843062224	14.2668876271687	13.7760965254275	13.6836005761125	13.972255386694
Q96JM3	445	Q96JM3	Q96JM3	15.5226434319815	15.5558832790344	15.5255299257282	15.4724901201536	15.5161445254736	15.4349276299216	15.5159458666769	15.5496946690811	15.5302970365381
Q96JM3	297	Q96JM3	Q96JM3	15.5204904287283	15.4873309551731	15.4586985798683	15.3519165208377	15.3588617059264	15.291044657729	15.2794316482833	15.21249180386	15.2961156636808
Q9ULX3	201	Q9ULX3	Q9ULX3	15.5189623008205	15.5972996160218	15.6202108583961	15.6012143623906	15.8013724960526	15.7420829460595	15.6585823722206	15.6892785198433	15.4874768900903
Q6A1A2;O15530	214;241	Q6A1A2	Q6A1A2	15.5169678435886	15.5557357414733	15.6364009199081	15.6350453163316	15.6816689897189	15.7239035982327	15.7769665111495	15.7406444693211	15.7082135682489
Q9NYF8	385	Q9NYF8	Q9NYF8	15.5148063473387	15.6014795208645	15.6615233135587	15.660526795378	15.6689348222151	15.7486104299199	15.82287414772	15.7916306842315	15.8794505496461
P15924	176	P15924	P15924	15.512751292968	15.5499107205911	15.4859255163788	15.4738032554374	15.4724945943571	15.5309278054331	15.5765914039802	15.6429888665594	15.4923657180234
Q8IXM2	96	Q8IXM2	Q8IXM2	15.5039224328319	15.3643125198382	15.2893069429536	15.0559645063734	15.1118732238846	15.171707338565	15.1618761645434	15.062502720159	15.2200549976233
P22626	259	P22626	P22626	15.5017965475677	15.4699612409459	15.2559920622967	15.0569478148985	14.9569570971703	14.8757998142782	14.5571247467502	14.4397188255248	14.5777696932884
Q01518	310	Q01518	Q01518	15.4981448688451	15.5001763627547	15.4131286073061	15.1463482881172	15.2709570024652	15.2872119249847	15.22064030993	15.5397040034353	15.3830349700904
Q96TA1	665	Q96TA1	Q96TA1	15.4963987583734	15.5142149351042	15.4990168909169	15.5225893385368	15.5412616593807	15.5103680189569	15.5650750532337	15.5335574138246	15.5587478216398
P42166;P42167	66;66	P42166;P42167	P42167	15.4956497778888	15.458548267252	15.5563560558731	15.551391651787	15.5326341808015	15.5631344960353	15.5754725957429	15.5040220025403	15.4971665025894
P68363;P0DPH8;P0DPH7;Q71U36;Q6PEY2;Q9BQE3	48;48;48;48;48;48	P68363;Q9BQE3	P68363	15.487189867162	15.4725581853641	15.5181957431978	15.3709842076889	15.4527658796001	15.4841124624346	15.0752271204114	15.1866374704084	15.1074632126078
P43243	598	P43243	P43243	15.4676888383598	15.7011315123281	15.7147331365682	15.7342169019357	15.7934878762777	15.7983701880506	15.5675588381161	15.8787822477908	15.7715380169677
Q13428	156	Q13428	Q13428	15.463268797666	15.3885044855528	15.2746500463364	15.0672535091843	14.9740063295147	14.9358334624453	14.920654101367	14.8256954476404	14.9619417792734
O95793	390	O95793	O95793	15.462388841061	15.5294711527445	15.639168375069	15.4501772511313	15.4943911052491	15.3689171863761	15.3778282650066	15.4991948856369	15.4505314956333
O95810	288	O95810	O95810	15.4570408019369	15.5759255228158	15.3689141453414	14.689230790465	14.7045053262211	14.7714009454058	14.3895863806291	14.178756729404	14.2128724412895
P46013	1193	P46013	P46013	15.4419138754043	14.801303026312	14.3213093496303	14.1445292545808	13.5927809572647	12.5713069598875	13.061217828936	12.0025196554524	12.8470780907017
Q96JM3	452	Q96JM3	Q96JM3	15.434174699298	15.456495056611	15.418816496157	15.3776381560499	15.3890929226157	15.3225341951238	15.4043730504302	15.4469959079314	15.4388474955993
P10809	70	P10809	P10809	15.40893803095	15.631244970216	14.8816647268402	15.0302474479059	14.6377032551647	14.7563912997462	14.4378043563316	14.4173899797325	14.5959866375402
Q06210	261	Q06210	Q06210	15.4048955200857	15.559655112571	15.536447064204	15.6193581390702	15.5053242870803	15.6665598491246	15.6255337740517	15.7492862386863	15.6654067127951
P46013	2223	P46013	P46013	15.3935635057892	15.1584315950352	14.9545760457507	14.6108751378136	14.6271633260492	14.7350686549885	14.3880185686509	14.4457792157989	14.3190675683627
Q9UMY4	73	Q9UMY4	Q9UMY4	15.3913877968245	15.4448790319981	15.448549800478	15.4228784520538	15.5087548537484	15.4726379687027	15.5231653656253	15.4660595728065	15.5279881469958
Q01518	308	Q01518	Q01518	15.3872359145568	15.367140214683	15.2956771486068	14.9910150339047	15.1013486928413	15.1518217179532	15.1335804719729	15.4028335224314	15.2975129195891
Q8TD16	582	Q8TD16	Q8TD16	15.385709560817	15.4665436798237	15.4366291143202	15.3973165596795	15.4662768385484	15.4594349216092	15.4309776077581	15.4531911727632	15.4353797630919
Q13242	211	Q13242	Q13242	15.3818115350107	15.4549136730134	15.3892714971642	15.4085807775657	15.456707662263	15.4786613371496	15.5343703098201	15.5026170921063	15.4855671899945
Q7Z417	572	Q7Z417	Q7Z417	15.3794075044706	15.3159663073108	15.1764368172696	15.2292795906973	15.2061491345998	15.1766561300939	15.0937799735262	15.0530670176328	15.0835076680345
Q9NYZ3	592	Q9NYZ3	Q9NYZ3	15.3696300067017	15.2883153368226	15.0744511171141	14.9048817772034	14.7751420606209	14.7196194728284	14.2057260186831	14.2534793857452	14.4418123807439
Q9NR30	121	Q9NR30	Q9NR30	15.3644732092677	15.3367572394516	15.3186942874044	15.2634599765292	15.2422070061026	15.3330466350275	15.3348699615038	15.4357970207118	15.247997948775
Q07002	132	Q07002	Q07002	15.3602735059763	15.4875475320747	15.5187612366962	15.4525508409416	15.523435426915	15.5678812986873	15.5549222791704	15.4847452452488	15.5483601860648
O43395	619	O43395	O43395	15.3582606223674	15.3080348735027	15.4282890045092	15.3074502744289	15.4750563720345	15.3029932394923	15.5628765156621	15.0772066830664	15.5054762840694
Q96N67	1383	Q96N67	Q96N67	15.3467701644019	15.375590196687	15.262972702638	15.3295186321891	15.3889587608854	15.1958901853246	15.1739812604857	14.938623230621	15.1222417136479
Q9NZ09	146	Q9NZ09	Q9NZ09	15.3456006749336	15.351552851374	15.2513075271276	15.1305150854071	15.2099134717687	15.1066155703292	15.0841299964235	14.9847274135295	15.1075100713208
O75369	2107	O75369	O75369	15.3429195843297	15.4212330131803	15.3426617474977	15.3831711285939	15.4311031949393	15.3978123737292	15.4916672555936	15.4107538036981	15.3131598193036
P17812	575	P17812	P17812	15.3378829395859	15.3959737896036	15.3357530936503	15.3202902920519	15.4296691240443	15.3070755401833	15.2609920059979	15.3972427203465	15.2247283019985
Q96MU7	424	Q96MU7	Q96MU7	15.3352804861874	15.3707676974971	15.3960587417835	15.2557354281848	15.3738192472001	15.4443570211134	15.4031446667851	15.4015320806217	15.4510116652134
Q09666	3426	Q09666	Q09666	15.3351874545425	15.1287465683327	14.9566424361067	14.498111208204	14.2806654342762	13.894965083809	13.9299193073256	13.6473040712745	13.9162180571584
Q96TA1	696	Q96TA1	Q96TA1	15.3350013732535	15.2795511840085	15.2284547307595	15.1876097113789	15.2358804648302	15.2011877827062	15.2265736094947	15.1532878215002	15.2581644698985
Q9NWH9	551	Q9NWH9	Q9NWH9	15.3344740125578	15.3268315772188	15.2929306187507	15.2046461409687	15.314307686613	15.2958579813095	15.1908269934439	15.2810676172461	15.2318819573108
O14639	706	O14639	O14639	15.333077126559	15.4334899401175	15.264783569448	15.4828346403108	15.5075504488564	15.4924267869965	15.5033599223406	15.4327489686994	15.5602550289946
Q14978	610	Q14978	Q14978	15.3281306021374	15.3555926409808	15.0980644825767	15.0349417235828	14.7372818047319	14.7784013691996	14.7601905844961	14.6524173226275	14.868146955482
Q01664	124	Q01664	Q01664	15.3265403818921	15.3200373490863	15.3289130269223	15.2629784020613	15.2533411056949	15.2351368452588	15.2849880949687	15.2739356906756	15.3070519910724
Q5VV41	174	Q5VV41	Q5VV41	15.3222286238197	15.1562146048467	14.9707638708561	14.5758693449876	14.3439761700106	14.2217263103441	13.8727743748206	13.7455957203219	13.9670998393863
