Proteins	Positions.within.proteins	Leading.proteins	Protein	Reporter.intensity.0	Reporter.intensity.1	Reporter.intensity.2	Reporter.intensity.3	Reporter.intensity.4	Reporter.intensity.5	Reporter.intensity.6	Reporter.intensity.7	Reporter.intensity.8
O60841	135	O60841	O60841	16.5590185233468	16.4624223904779	16.4929954037219	16.4530294357821	16.4622466342444	16.4763981434162	16.5420343043944	16.5046172891362	16.266200912499
O00151	90	O00151	O00151	16.5525640372509	16.1924854692138	15.9100571022737	15.4481485772175	15.1541060772662	14.946997627633	14.7061722171304	14.3892952269088	14.5123701136702
Q9UK76	54	Q9UK76	Q9UK76	16.54895733534	15.8071536391775	15.5808473985928	15.0774833568595	14.6952282914958	14.394596668241	14.4401554278923	13.8040301581049	14.188743367749
P06400	811	P06400	P06400	16.5256584409221	16.1900368405304	16.1047420659466	15.8382683318479	15.4992541910526	14.4411934780631	15.2093391274405	14.4563544151083	14.6345841934937
O60271	732	O60271	O60271	16.5198665693696	16.4512916171219	16.5752437760815	16.4778373039353	16.5909086265372	16.5180076338955	16.7883869804186	16.6692726343189	16.5216464432964
P62995	97	P62995	P62995	16.460727847873	16.6080526364207	16.6655302326331	16.5139126082477	16.6646972678057	16.7395169352699	16.5855934244159	16.8496494391719	16.6857890716169
Q9H4M9	456	Q9H4M9	Q9H4M9	16.4446428692739	16.2993511357963	16.2515009027987	15.8759172977593	16.0660681622168	15.9888843569997	15.7035791900727	15.8896940793821	15.6222806552156
P62995	95	P62995	P62995	16.4432997208463	16.5836557581933	16.6350945708646	16.4866779251355	16.6424466195201	16.7125001323589	16.5664703231463	16.8211511373203	16.6660852754565
Q13177	141	Q13177	Q13177	16.4406745463401	16.4814841229461	16.3737148139574	16.3588400409402	16.3527676270287	16.3582906194225	16.5409301874886	16.5108259681296	16.3962535631297
P18669;Q8N0Y7	118;118	P18669	P18669	16.4265432277302	16.3014604701187	16.3420746679991	16.0701419137291	16.3070406747684	16.2557109436627	16.2620397740177	16.2395985292491	16.0691560292529
P29966	170	P29966	P29966	16.4008794362822	16.782383991197	16.543636039823	16.464753129222	16.5805235712328	16.2572036633712	16.1577613979861	16.2190928738145	15.8548440395235
Q14155;Q15052	518;488	Q14155;Q15052	Q14155	16.3927199043104	16.3411365557112	16.1417479347504	16.1709421685822	16.2716089241517	16.2529425629216	16.4123052049553	16.1424461465386	16.2089963585904
P29966	167	P29966	P29966	16.3395542813205	16.1106872041367	15.5423971172406	15.1508579225388	14.9051049072416	14.3317567122555	14.6024669018306	13.7139234515769	14.1634138194924
Q8NHW5;P05388	304;304	Q8NHW5	Q8NHW5	16.3282541734123	16.2943874120054	16.172505642093	16.3891943779317	16.3266050380456	16.3867887220649	16.3785827429416	16.4067032710976	16.2269953849241
P31350	33	P31350	P31350	16.3212939586964	15.9045405461544	15.7256059060236	15.1211287548199	14.8459800136052	14.7071973375302	14.4261336899697	14.1678101292714	14.4387268882626
O00567	569	O00567	O00567	16.2862509108271	15.9826371336694	16.0088662665577	15.8619350156386	15.8867444627723	15.8576165831054	15.9776824050316	15.9573968277715	15.7011710675574
Q9UK76	87	Q9UK76	Q9UK76	16.2801364073317	15.9375577318555	16.0094131355385	16.0023975087192	16.0244471240406	15.9994055054881	16.1700228371441	15.8321977657855	15.781539014621
P06748	139	P06748	P06748	16.2705325923291	15.6741094918053	15.4972281306421	15.0094350059866	14.4704046770656	13.9047286910478	14.2039597032395	13.7806422862171	13.9811212760748
Q9H0B6	582	Q9H0B6	Q9H0B6	16.257977058564	16.1359296810115	16.1604229612716	16.0731164573517	16.1392115820107	16.0939539359364	16.2732492410873	16.1540269409265	16.006676715309
Q9NWH9	553	Q9NWH9	Q9NWH9	16.2511125172662	16.0974149224152	16.113884573073	15.9458552969472	16.0784635690666	16.0218258335935	16.0321318451246	16.0103532655493	15.8197799318385
P16949	38	P16949	P16949	16.2400086664959	16.0301282662613	15.9681042556422	15.867061508163	15.830094260486	15.7838167593202	15.8436512075452	15.8247101842781	15.747091535595
P05455	366	P05455	P05455	16.2144519385674	16.1882604314062	16.2976148789231	16.1712158987871	16.2290816578117	16.2742325367899	16.3856939146449	16.3178188798564	16.0768573410951
Q09666	177	Q09666	Q09666	16.192793663301	15.9853305361867	15.8258283503306	15.5788149148138	15.5707451541659	15.417555877681	15.3206595436486	15.2842819035226	15.2252451007961
Q53LP3	213	Q53LP3	Q53LP3	16.175120670275	15.7395169352699	15.6271063474884	15.2583083867706	15.030322282644	14.8370858352488	14.7447287422498	14.5218457751619	14.5176078803833
O00567	570	O00567	O00567	16.1543434602434	15.8568874828031	15.848451786275	15.7047412263955	15.7180244184207	15.6821442048717	15.8031220729354	15.7897883355952	15.539158811108
Q86U42	150	Q86U42	Q86U42	16.1233535446862	15.9450093895405	15.9334601446156	15.9275233572662	15.8765409273338	15.8569604094166	15.873828574887	15.7567387326914	15.646699327818
Q9H1E3	19	Q9H1E3	Q9H1E3	16.1141286667005	15.9524455080672	16.1087490436534	16.2727026759725	16.1352683952579	16.0056026209046	16.6387752784898	16.0877114460427	16.2405863893332
Q09666	5752	Q09666	Q09666	16.1089735955722	16.0207412635222	16.0661733003567	16.3007279153887	16.3659464634842	16.3202893393287	16.565384756995	16.5449946093277	16.3462713245217
Q6PKG0	627	Q6PKG0	Q6PKG0	16.1048444232186	15.7849670606265	15.8576651766937	15.9537872221701	16.089284949013	16.0458876147056	16.085908089962	16.0055149044146	15.8797746773369
O60716	352	O60716	O60716	16.0853479690795	16.1162830353294	15.9012911785938	16.1372113112696	16.2068235959806	15.8520905481145	16.2615991275022	16.1419474583156	15.7951518511001
Q86V48	659	Q86V48	Q86V48	16.0723419908298	16.1422267449572	15.9504419859815	15.929004064977	15.9270603242715	16.041723311814	15.8682196986211	15.9225844027137	15.4885933338354
P27816	280	P27816	P27816	16.0613711926598	16.1371712775531	15.9475684539669	16.0153279304904	15.9309220971253	16.1111152884361	15.8986013874039	16.1787620958309	15.6963699007593
O00515	123	O00515	O00515	16.018330599784	15.765312001519	15.7312394684429	15.344434621924	15.2629023171113	15.2199625708788	15.0661733003567	15.0221944017606	14.9594586464127
P62995	99	P62995	P62995	16.0156763865131	16.1677121433957	16.2541797628379	16.0688832188149	16.2229835274406	16.3230371629587	16.1664573360565	16.4054739043298	16.2689622621714
Q8ND56	192	Q8ND56	Q8ND56	16.0001540882261	15.7903484967519	15.7937303014929	15.8325439314953	15.7737058684702	15.7928411211622	15.9029167771886	15.7463043677013	15.6993555555885
CON__P13647;P13647	574;574	CON__P13647	CON__P13647	15.9947953713212	15.928148216169	15.8684608713132	15.6879223866313	15.603945028565	15.6447857522789	15.6558102014775	15.5540191912324	15.4426519735952
P22234	27	P22234	P22234	15.9924958323925	15.7378546768387	15.4690694075347	14.9963410767244	14.857446492656	14.5257654788219	13.9869086246977	13.6388883822523	13.8094666985375
P16070	697	P16070	P16070	15.9888843569997	15.8001162730007	15.9715435539508	15.8829534475679	16.1066447235599	16.0422792471876	16.1312340049106	16.164671275619	15.8280868857398
P19105;P24844;O14950	19;20;20	P19105	P19105	15.9780847743107	16.0612868023208	14.9771904679091	15.4935740362344	15.5908209309305	15.2100624832402	16.0252044613274	15.4326071438045	15.5175156138405
Q13033	229	Q13033	Q13033	15.9434992410695	15.7844048056876	15.7840468929666	15.7006564529182	15.6376154533962	15.6513881013567	15.7943143217405	15.6787101635068	15.6346692689283
Q13283	232	Q13283	Q13283	15.9432016011473	15.841122036904	15.8622014614458	15.8185572136879	15.8117008084909	15.8296236454854	15.9327222639405	15.7814877880102	15.7474587336803
O75369	983	O75369	O75369	15.9427435736366	15.6232528024547	15.5572243494544	15.2666767535144	15.0891607874707	15.0132790499115	14.6401319387646	14.5067414650281	14.4919157119431
Q15942	344	Q15942	Q15942	15.9384080184672	15.6973748562565	15.610563503925	15.3836030519009	15.3437062245421	15.1355489777492	15.1178459864027	15.0539258815311	14.9812104882717
P22314	13	P22314	P22314	15.920492428292	15.8308122717449	15.8668442439021	15.770999340384	15.8252321029528	15.789406282795	15.8657574315391	15.8420065229922	15.6106211736647
Q6PKG0	143	Q6PKG0	Q6PKG0	15.9163926689018	15.7092453956878	15.7082756252899	15.6256517733028	15.6140483805997	15.6022639034426	15.6180986784558	15.5128638913907	15.4222947693683
Q96TA1	692	Q96TA1	Q96TA1	15.899876124167	15.7291958591321	15.742993564406	15.6826928937333	15.763575485141	15.7096761955987	15.8479382019491	15.7093800344792	15.5925738310379
P46013	2588	P46013	P46013	15.8922581959182	15.3021033823579	15.118535582111	14.7036873259675	14.6325976744462	14.5908209309305	14.2833777892856	14.3866708596376	14.1238789031853
Q9NYF8	512	Q9NYF8	Q9NYF8	15.891403996665	15.829846587517	15.8129544103223	15.7142186815713	15.9219571288388	15.8590494063556	15.8333348556424	15.8528952084812	15.5518884671012
P16949	16	P16949	P16949	15.8790806309547	15.6592154847539	15.4284910353322	15.349419464341	15.2043418842375	15.0520585346269	14.6940857781577	14.475416793553	14.4046093978377
Q9NR30	71	Q9NR30	Q9NR30	15.8704610501708	15.6629464746839	15.6217084977459	15.5023656617108	15.4168634869176	15.372422990233	15.4501157936592	15.3181897185727	15.2318211786574
Q6IAA8	27	Q6IAA8	Q6IAA8	15.8423994539287	15.6735575281291	15.4360608294651	15.3364368222856	15.2804808103184	15.1727790758406	14.9920089214283	15.0260478834004	14.852919585124
P27816	358	P27816	P27816	15.8380713163765	15.7020644358783	15.5451153091702	15.4395387320264	15.1942566867919	15.3039947396794	15.3463405882906	15.3221041943738	15.4073673577585
Q8N163	678	Q8N163	Q8N163	15.8197051013169	15.6714028497294	15.7640940671167	15.7585095179678	15.8027182959832	15.7452278765157	15.923768509754	15.7620445813649	15.575657418194
Q8IWA0	782	Q8IWA0	Q8IWA0	15.8161086641409	15.6319727745349	15.7917733808587	15.6557822560815	15.8268463698841	15.7316637515202	15.7739891159023	15.8133553329589	15.6144510466823
Q9UQ35	1188	Q9UQ35	Q9UQ35	15.8136559518367	15.6104193194896	15.4579579442729	15.1547785609486	15.2537367086952	15.1079934760513	15.1110541413126	15.025831668332	14.8992625026187
Q8NE71	109	Q8NE71	Q8NE71	15.8027435353537	15.6510797283568	15.6712922666084	15.5877775163282	15.6459679662546	15.6642806049752	15.6806067649597	15.6299542037614	15.3611556123888
P11388	1247	P11388	P11388	15.8003438214422	15.5104551271436	15.5904408550241	15.4623425039351	15.517054192593	15.5040741145206	15.4852632869693	15.5036083734537	15.120116351415
Q8IYB3	769	Q8IYB3	Q8IYB3	15.7989020747988	15.6164914105084	15.6011033643828	15.4742446304979	15.6028438230729	15.4865208115997	15.6449265428482	15.4551666550307	15.3227731764546
Q8IWA0	779	Q8IWA0	Q8IWA0	15.7906793988685	15.60307572567	15.7629529406137	15.6239671989124	15.8000657018061	15.6942218391049	15.7447287422498	15.7830749677524	15.5836116900649
O60841	214	O60841	O60841	15.7887947877929	15.7223806351638	15.7637829403005	15.6883049556376	15.7502097443168	15.7266971329193	15.8407779235951	15.7930698198808	15.5971796383577
O00515	64	O00515	O00515	15.7885144326066	15.6715134243747	15.7559828832331	15.6070412833889	15.8217988901644	15.6889605522896	15.9229559919085	15.7619926578436	15.5648937533925
O95810	293	O95810	O95810	15.7877495505311	15.7678223647641	15.5827594415616	14.8409745698219	14.8939650786423	14.9083926207737	14.6157445698533	14.3060616894283	14.1316158483761
P16949	25	P16949	P16949	15.769553779915	15.4878400338231	15.1955260046462	15.0449490266994	14.9246733480676	14.6498175156205	14.5378857110839	14.3460981505498	14.3954002488638
P07900;Q58FG0;Q14568	263;89;263	P07900	P07900	15.7636273517276	15.6945211280281	15.9759151226802	15.6026408777175	16.1769133223662	15.9242093993111	15.7649752288986	15.732670924025	15.2909907829959
Q02880	1522	Q02880	Q02880	15.7616031718552	15.6823088334426	15.6936502968758	15.570685868171	15.6761499231883	15.6675828253239	15.7365869074665	15.6940313501856	15.3813401593313
Q13895	98	Q13895	Q13895	15.7501835689421	15.5560569387573	15.6843377093571	15.6171517551192	15.6364830174261	15.6216512695168	15.7409402054259	15.7070894644151	15.5023967425541
Q09666	511	Q09666	Q09666	15.7476685192036	15.3506975154108	15.0833131086508	14.6962612149794	14.4539779162732	14.3205185246327	14.0761475280225	13.8102703724199	13.9611783496043
O00567	519	O00567	O00567	15.7457793503947	15.5168388121627	15.610563503925	15.5304063370991	15.5420343043944	15.5750960180092	15.6655302326331	15.6682756093719	15.3491084157845
Q96JM3	286	Q96JM3	Q96JM3	15.743677368467	15.5819361029512	15.5929533455039	15.4344653419244	15.5163463932605	15.4429111073961	15.4990049832631	15.4161377685783	15.3050998570754
Q6UN15	554	Q6UN15	Q6UN15	15.7387783901839	16.0394974255705	15.9576235454136	15.8920684175647	16.0003741857186	16.0756671622505	15.637389037303	16.2547333892467	16.2334324377825
P27816	696	P27816	P27816	15.7368246990989	15.534849991083	15.6413461978672	15.3827253358717	15.55311926915	15.5744457026497	15.4129005808661	15.4594636383246	15.2578665989168
Q02543	71	Q02543	Q02543	15.7355295813114	15.6238814900135	15.6534329082302	15.401446212318	15.5575235334295	15.436776597265	15.6518365262701	15.5978197886455	15.3815429511846
Q9Y446	314	Q9Y446	Q9Y446	15.7343126974949	15.7377490719313	15.6169508126667	15.7772039362485	15.6485541976083	15.5872501191222	15.5385830240592	15.6268212524276	15.4787380254227
P09874	368	P09874	P09874	15.7242207226212	15.5184072766714	15.3423177827528	15.1344664301794	15.089284949013	15.0459729106168	15.0526954017369	14.9008668079807	14.824809611917
Q09666	5749	Q09666	Q09666	15.7220069975094	15.6736127340007	15.723047604673	16.0394117459398	16.1055811812774	16.0731373831104	16.3187193228666	16.3365065598103	16.1013601954599
Q8N9T8	171	Q8N9T8	Q8N9T8	15.7122045504387	15.5505964968222	15.666556894019	15.616118038508	15.6344423899531	15.6289011520282	15.8205280236576	15.6787651725641	15.4894716870077
P85037	213	P85037	P85037	15.705713374705	15.4539457746007	15.4508246238966	15.3196368433482	15.4537207628407	15.3575520046181	15.4775685587962	15.366151430577	15.2083105764786
Q02880	1524	Q02880	Q02880	15.6995453428581	15.6211361132746	15.6271348538961	15.5032977958582	15.613242711117	15.5814359894544	15.6765080795245	15.6311486290557	15.3124221152895
P51636	23	P51636	P51636	15.6976463457268	15.5033599167264	15.5560269927247	15.5391285122549	15.578107292209	15.618872971892	15.6175535560801	15.561019384114	15.421637520073
Q15003	432	Q15003	Q15003	15.6934325069307	15.459303532781	15.1111356702347	14.6607758781826	14.3244618559773	14.2329455026843	13.8112743356065	13.6385490443603	13.771283119641
Q96JM3	445	Q96JM3	Q96JM3	15.6928334150008	15.5771337440641	15.5717526435035	15.4587270056607	15.5196669638379	15.4017795060036	15.555877253237	15.5084447468748	15.331686744747
Q96JM3	297	Q96JM3	Q96JM3	15.6906800773965	15.5085685435103	15.5049120697367	15.3381792499001	15.3623890658439	15.2578297771549	15.3190016990163	15.1708639504119	15.0972914586184
Q9ULX3	201	Q9ULX3	Q9ULX3	15.6891517118747	15.6185575691729	15.6664459388148	15.5874259396137	15.804887269584	15.7090568802679	15.6987046667703	15.6481609396119	15.2888300351705
Q6A1A2;O15530	214;241	Q6A1A2	Q6A1A2	15.6871569441389	15.5769861794418	15.6826380342368	15.6212506083377	15.6851867965953	15.6908710092923	15.8172335141401	15.6995724532873	15.5097440820339
Q9NYF8	385	Q9NYF8	Q9NYF8	15.6849951108946	15.6227382178711	15.7077635390916	15.6467274497061	15.6724529668418	15.7155866863421	15.8631941443355	15.7506023179592	15.6811011207753
P15924	176	P15924	P15924	15.6829397356561	15.5711600879274	15.5321428173554	15.4600398712071	15.4760183452329	15.4978206580388	15.6166062747633	15.6018288106901	15.2937230926942
Q8IXM2	96	Q8IXM2	Q8IXM2	15.6741094918053	15.3855254089694	15.3354950356175	15.0423006250397	15.1154094811242	15.1384318062768	15.201243303007	15.0206761633827	15.0211534962026
P22626	259	P22626	P22626	15.6719832720919	15.4911954682594	15.302174799369	15.0432836639597	14.9604997642572	14.8423503434138	14.5951409047417	14.3968054388294	14.3780238509255
Q01518	310	Q01518	Q01518	15.6683310177268	15.5214164107623	15.4593355553112	15.1326603771473	15.2744873559442	15.2539951734802	15.2601109510901	15.4984441082941	15.1842942436774
Q96TA1	665	Q96TA1	Q96TA1	15.6665846314867	15.5354576463194	15.5452359989154	15.5088161049173	15.5447833603019	15.477252323938	15.6050743398092	15.4922913485641	15.3601612296191
P42166;P42167	66;66	P42166;P42167	P42167	15.6658355326111	15.4797802640291	15.6025828880863	15.5376127577124	15.5361561335807	15.530040495829	15.6154859579845	15.4627259190037	15.2985280167429
P68363;P0DPH8;P0DPH7;Q71U36;Q6PEY2;Q9BQE3	48;48;48;48;48;48	P68363;Q9BQE3	P68363	15.6573742803524	15.4937929177608	15.5644174690457	15.3572427047118	15.4562902368552	15.4509856731193	15.1144337256698	15.1449768240501	14.9084395338716
P43243	598	P43243	P43243	15.6378701290344	15.7224073198652	15.7609797754791	15.7204045963366	15.7970028419597	15.7653638057145	15.6075614963542	15.8378250091967	15.5731145984117
Q13428	156	Q13428	Q13428	15.6334493747135	15.4097223996753	15.3208357980367	15.0535865436392	14.9775482569966	14.9024222236647	14.9595492082307	14.7835098573426	14.7627453660598
O95793	390	O95793	O95793	15.6325692757761	15.5507167289235	15.6854058347861	15.4364187577545	15.4979141927543	15.3357392615715	15.417555877681	15.4578938373147	15.2518522091614
O95810	288	O95810	O95810	15.6272203697398	15.5971796383577	15.4151145454491	14.6756814307018	14.7080600322024	14.7378810768578	14.427116385356	14.1352283075899	14.0124499524256
P46013	1193	P46013	P46013	15.6120909736716	14.8223716599633	14.3672782293597	14.1312139050863	13.5964227307175	12.5341569517728	13.0920303257519	11.9458461546538	12.6418711190444
Q96JM3	452	Q96JM3	Q96JM3	15.604350524062	15.4777266502349	15.4650242720276	15.3638951893537	15.3926192944536	15.2893344991991	15.4441413577187	15.4056400962042	15.2401577784095
P10809	70	P10809	P10809	15.5791096551598	15.6525089024082	14.9277779620823	15.0165906833421	14.6412615152715	14.7228608842895	14.4754801265955	14.3744282205972	14.3962702897378
Q06210	261	Q06210	Q06210	15.5750664645787	15.5809062684861	15.582671249182	15.6055663271701	15.5088470471065	15.6335061368578	15.665613502671	15.7082217300384	15.4669049189375
P46013	2223	P46013	P46013	15.5637325347058	15.1795981308498	15.0007042690112	14.5973542529716	14.6307221621038	14.7015230665744	14.4255437512819	14.4028788291844	14.118859983718
Q9UMY4	73	Q9UMY4	Q9UMY4	15.5615564562317	15.4661083339463	15.4947618512591	15.4091257104653	15.5122775115301	15.4395062670458	15.5631068757524	15.4247239915912	15.3293759112788
Q01518	308	Q01518	Q01518	15.5574038672847	15.3883536955229	15.3418662513122	14.9773693735443	15.1048853640941	15.118535582111	15.1728962458698	15.3614298043058	15.0986900966736
Q8TD16	582	Q8TD16	Q8TD16	15.555877253237	15.4877772410638	15.4828394617775	15.3835693034643	15.4698007796383	15.4262975190248	15.4707859557643	15.4118419648749	15.2366869338292
Q13242	211	Q13242	Q13242	15.5519785614012	15.476144955737	15.4354749370144	15.3948310921621	15.4602318977002	15.4455322190283	15.5743274319927	15.4613195653066	15.2869186789893
Q7Z417	572	Q7Z417	Q7Z417	15.5495741192023	15.33716889822	15.2226062536307	15.2155709170102	15.2096818148719	15.1433832139898	15.1330217686731	15.0112272554233	14.8844567397305
Q9NYZ3	592	Q9NYZ3	Q9NYZ3	15.5397949400772	15.3095118807638	15.1206023937142	14.8912615809389	14.7786931832238	14.6860627498954	14.2426531146385	14.2101386048622	14.2418342263351
Q9NR30	121	Q9NR30	Q9NR30	15.5346372512698	15.3579643013699	15.3648870026891	15.2497430866547	15.2457383789038	15.2998519349527	15.3745301070395	15.3944291992586	15.0491253193897
Q07002	132	Q07002	Q07002	15.5304368196844	15.5087851620645	15.5649830392051	15.4387918525783	15.5269576498932	15.5347892114803	15.5949077230633	15.4434292354045	15.3497649952125
O43395	619	O43395	O43395	15.5284235862577	15.3292357417338	15.4744981518676	15.2937230926942	15.4785800447784	15.2697841597476	15.6028728129362	15.0354005331168	15.3068449308389
Q96N67	1383	Q96N67	Q96N67	15.5169311219987	15.3968054388294	15.3091565721617	15.315786404377	15.3924851370628	15.162627352486	15.2133700667051	14.8966162220769	14.9232346210092
Q9NZ09	146	Q9NZ09	Q9NZ09	15.5157614274339	15.3727630560088	15.297489501161	15.1168312758987	15.213446014012	15.0733047782537	15.1233535446862	14.9427893829319	14.908486445444
O75369	2107	O75369	O75369	15.513079866012	15.4424575926947	15.3888581637515	15.3694269498973	15.4346282276367	15.3646476618909	15.5315642228045	15.3693587857092	15.1143523829183
P17812	575	P17812	P17812	15.508042334429	15.4171932382483	15.3819484493952	15.3065601649774	15.433194201815	15.2738684313339	15.3005313130129	15.3558328320787	15.025831668332
Q96MU7	424	Q96MU7	Q96MU7	15.5054394215825	15.3919819357087	15.4422631856009	15.2420203781323	15.3773461156563	15.4112130439004	15.4429111073961	15.3601269283307	15.2523328055997
Q09666	3426	Q09666	Q09666	15.505346373498	15.149905858025	15.0027710732029	14.4846341133698	14.2842457498297	13.86060204797	13.9657842846621	13.6021188871043	13.7151040092362
Q96TA1	696	Q96TA1	Q96TA1	15.5051602593235	15.3007457870035	15.2746329466844	15.1739113210358	15.2394120646768	15.1679277035383	15.2660544682984	15.111583996969	15.0593022069535
Q9NWH9	551	Q9NWH9	Q9NWH9	15.5046328054063	15.3480365127006	15.3391192865211	15.1909435104395	15.3178365410046	15.2626454433036	15.2302456515314	15.2395239463122	15.0329927444465
O14639	706	O14639	O14639	15.5032356723152	15.4547169771712	15.3109677318498	15.4690694075347	15.5110731425065	15.459303532781	15.5432735384498	15.3913778623151	15.3616696794928
Q14978	610	Q14978	Q14978	15.4982882709866	15.3768036981141	15.1442200787563	15.0212836504758	14.7408348261453	14.7448863822536	14.7987249188174	14.6099289845949	14.6688295971834
Q01664	124	Q01664	Q01664	15.4966977681918	15.3412408205387	15.375107327671	15.2492616265998	15.2568720813283	15.2018941745517	15.3245673328468	15.2323834501972	15.1082385683631
Q5VV41	174	Q5VV41	Q5VV41	15.4923852424393	15.1773806046314	15.0168953202351	14.5623616897145	14.3475521662637	14.1877386785143	13.9083926207737	13.700764808098	13.7661147575867
